Report Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Treasury Stock,Retained Earnings,Total Equity,Total Liabilities & Equity,Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Change in Accounts Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Acquisitions & Divestitures,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,Price Date,Open,High,Low,Close,Adj Close,Volume
2014-12-31,64912000.0,-22779000.0,42133000.0,-41957000.0,-32234000.0,-9723000.0,,176000.0,-2259000.0,-224000.0,-2083000,-172000.0,-2255000,-3103000.0,-5358000,,-5358000,-5358000,88843000.0,15404000.0,,127061000.0,75538000.0,,43604000.0,119142000.0,246203000,31656000.0,1755000.0,41453000.0,3148000.0,137662000.0,179115000,103399000.0,,-32377000.0,67088000.0,246203000,-5358000.0,4731000.0,2963000.0,-2235000.0,,,,,101000.0,-423000.0,-747000.0,0.0,-3431000.0,,-310000.0,371000.0,4222000.0,-1540000,,,,,,,
2015-03-31,58543000.0,-20709000.0,37834000.0,-42676000.0,-32667000.0,-10009000.0,,-4842000.0,-21031000.0,-178000.0,-25873000,12000.0,-25861000,-10725000.0,-36586000,,-36586000,-36586000,92272000.0,14513000.0,,142288000.0,78438000.0,,110636000.0,189074000.0,331362000,41046000.0,2181000.0,46866000.0,3542000.0,229594000.0,276460000,112739000.0,,-68963000.0,54902000.0,331362000,-36586000.0,4341000.0,26673000.0,14467000.0,,,,,8895000.0,-1852000.0,-2345000.0,,-6625000.0,,-1985000.0,1188000.0,1675000.0,1080000,,,,,,,
2015-06-30,61365000.0,-21909000.0,39456000.0,-43247000.0,-33175000.0,-10072000.0,,-3791000.0,5497000.0,-308000.0,1706000,-3151000.0,-1445000,-4909000.0,-6354000,,-6354000,-6354000,289697000.0,14028000.0,,343357000.0,85446000.0,,100325000.0,185771000.0,529128000,44226000.0,4021000.0,52237000.0,6983000.0,151130000.0,203367000,394595000.0,,-75317000.0,325761000.0,529128000,-6354000.0,4732000.0,2252000.0,4107000.0,,,,,4737000.0,-2692000.0,-8000.0,,-5395000.0,,197707000.0,870000.0,197487000.0,197416000,2015-06-30,14.300000190734865,14.423999786376953,13.949999809265135,14.050000190734865,14.050000190734865,1508100.0
2015-09-30,65696000.0,-24165000.0,41531000.0,-43198000.0,-31792000.0,-11406000.0,,-1667000.0,-1132000.0,-453000.0,-2799000,3000.0,-2796000,-4095000.0,-6891000,,-6891000,-6891000,286757000.0,15976000.0,,349314000.0,94655000.0,,94652000.0,189307000.0,538621000,53130000.0,4431000.0,69614000.0,6483000.0,146213000.0,215827000,398751000.0,,-82208000.0,322794000.0,538621000,-6891000.0,4968000.0,2454000.0,4844000.0,,,,,5375000.0,-4980000.0,1071000.0,0.0,-6115000.0,,-1436000.0,227000.0,-119000.0,-1872000,2015-09-30,14.0,14.1899995803833,13.3100004196167,13.6899995803833,13.6899995803833,500800.0
2015-12-31,87895000.0,-30196000.0,57699000.0,-49283000.0,-38076000.0,-11207000.0,,8416000.0,-6311000.0,-263000.0,2105000,3000.0,2108000,-6340000.0,-4232000,,-4232000,-4232000,292864000.0,20275000.0,,359054000.0,105021000.0,,88986000.0,194007000.0,553061000,64897000.0,5610000.0,80122000.0,7571000.0,142441000.0,222563000,406133000.0,,-86440000.0,330498000.0,553061000,-4232000.0,4509000.0,6892000.0,3035000.0,,,,,10204000.0,-1592000.0,-1166000.0,0.0,-5148000.0,,-2248000.0,1341000.0,565000.0,4961000,2015-12-31,8.390000343322754,8.529999732971191,8.234999656677246,8.260000228881836,8.260000228881836,1213000.0
2016-03-31,81847000.0,-27911000.0,53936000.0,-47153000.0,-34923000.0,-12230000.0,,6783000.0,8023000.0,-97000.0,14806000,,14806000,-13614000.0,1192000,,1192000,1192000,269678000.0,19249000.0,,340612000.0,116480000.0,12061000.0,80023000.0,208564000.0,549176000,61937000.0,6019000.0,77359000.0,6789000.0,142286000.0,219645000,411321000.0,,-85248000.0,329531000.0,549176000,1192000.0,4731000.0,-4263000.0,1160000.0,,,,,2820000.0,-10870000.0,-101388000.0,,-114426000.0,,-2004000.0,1223000.0,-781000.0,-112863000,2016-03-31,8.90999984741211,8.90999984741211,8.460000038146973,8.699999809265138,8.699999809265138,683400.0
2016-06-30,85349000.0,-29098000.0,56251000.0,-51582000.0,-39742000.0,-11840000.0,,4669000.0,-7719000.0,-1333000.0,-3050000,,-3050000,-4261000.0,-7311000,,-7311000,-7311000,278200000.0,19507000.0,,346777000.0,125754000.0,,78425000.0,204179000.0,550956000,59988000.0,6347000.0,74511000.0,6098000.0,143424000.0,217935000,418095000.0,,-92559000.0,333021000.0,550956000,-7311000.0,5103000.0,12286000.0,6683000.0,,,,,16761000.0,-15408000.0,12971000.0,,-5880000.0,,-1455000.0,1491000.0,36000.0,9101000,2016-06-30,9.40999984741211,9.600000381469727,9.399999618530273,9.59000015258789,9.59000015258789,746900.0
2016-09-30,87562000.0,-29314000.0,58248000.0,-55575000.0,-40678000.0,-14897000.0,,2673000.0,-709000.0,-2046000.0,1964000,,1964000,-4363000.0,-2399000,,-2399000,-2399000,270368000.0,20886000.0,,353406000.0,123708000.0,,92087000.0,215795000.0,569201000,61540000.0,6563000.0,77578000.0,5325000.0,147167000.0,224745000,434009000.0,,-94958000.0,344456000.0,569201000,-2399000.0,5786000.0,7096000.0,-214000.0,,,,,10269000.0,-7875000.0,26901000.0,-7880000.0,8316000.0,,-1572000.0,4461000.0,2889000.0,20548000,2016-09-30,14.479999542236328,14.5,14.06999969482422,14.279999732971193,14.279999732971193,1482300.0
2016-12-31,110209000.0,-37005000.0,73204000.0,-69752000.0,-53636000.0,-16116000.0,,3452000.0,-20048000.0,-2026000.0,-16596000,0.0,-16596000,-4787000.0,-21383000,,-21383000,-21383000,282086000.0,26426000.0,,371032000.0,126407000.0,,83754000.0,210161000.0,581193000,64974000.0,6829000.0,84008000.0,5296000.0,152428000.0,236436000,442626000.0,,-116341000.0,344757000.0,581193000,-21383000.0,6905000.0,22397000.0,8990000.0,,,,,16909000.0,-1828000.0,-18284000.0,0.0,-23440000.0,,-1704000.0,2135000.0,3666000.0,-6438000,2016-12-30,11.789999961853027,11.861000061035154,11.529999732971193,11.779999732971193,11.779999732971193,960300.0
2017-03-31,96891000.0,-34659000.0,62232000.0,-64333000.0,-46217000.0,-18116000.0,,-2101000.0,628000.0,-2152000.0,-1473000,,-1473000,1052000.0,-421000,,-421000,-421000,275952000.0,25085000.0,,355240000.0,127168000.0,,48331000.0,175499000.0,530739000,63301000.0,6748000.0,81153000.0,4610000.0,154538000.0,235691000,447764000.0,,-168211000.0,295048000.0,530739000,-421000.0,6938000.0,4964000.0,-8172000.0,,,,,3309000.0,-2700000.0,19050000.0,,12394000.0,,-1835000.0,-197000.0,-2032000.0,13215000,2017-03-31,10.420000076293944,10.729999542236328,10.354999542236328,10.630000114440918,10.630000114440918,2320900.0
