Report Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Treasury Stock,Retained Earnings,Total Equity,Total Liabilities & Equity,Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Change in Accounts Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Acquisitions & Divestitures,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,Price Date,Open,High,Low,Close,Adj Close,Volume
2009-09-30,386100000.0,-245600000.0,140500000.0,-44600000.0,,,-44600000.0,95900000.0,-40500000.0,-41200000.0,55400000,-12000000.0,43400000,-14800000.0,28600000,,28200000,25400000,108900000.0,159100000.0,104300000.0,503400000.0,4727800000.0,52800000.0,122300000.0,4902900000.0,5406300000,365100000.0,107400000.0,472500000.0,1913800000.0,2629700000.0,3102200000,655900000.0,,1362600000.0,2303900000.0,5406100000,28600000.0,44600000.0,22100000.0,25600000.0,,,,,120900000.0,-65000000.0,,0.0,-80400000.0,-2800000.0,-14400000.0,23300000.0,6100000.0,46600000,2009-09-30,26.81999969482422,27.0,26.21999931335449,26.489999771118164,23.6994571685791,1792900.0
2009-12-31,406800000.0,-304100000.0,102700000.0,-42700000.0,,,-42700000.0,60000000.0,-39300000.0,-45300000.0,20700000,32200000.0,52900000,-17700000.0,35200000,,35000000,32300000,117500000.0,139400000.0,106400000.0,578000000.0,4722400000.0,46800000.0,107100000.0,4876300000.0,5454300000,342700000.0,68100000.0,410800000.0,1911900000.0,2717700000.0,3128500000,662300000.0,,1378800000.0,2325600000.0,5454100000,35200000.0,42700000.0,9900000.0,-3600000.0,,,,,84200000.0,-49700000.0,,0.0,-33600000.0,-2700000.0,-42300000.0,1500000.0,-42000000.0,8600000,2009-12-31,33.93000030517578,33.93000030517578,33.279998779296875,33.290000915527344,29.783123016357425,612500.0
2010-03-31,436300000.0,-282300000.0,154000000.0,-45800000.0,,,-45800000.0,108200000.0,-34900000.0,-44400000.0,73300000,-14900000.0,58400000,-24200000.0,34200000,,35300000,32600000,126100000.0,169000000.0,107600000.0,627800000.0,4757900000.0,53500000.0,109900000.0,4921300000.0,5549100000,381900000.0,64400000.0,446300000.0,1906900000.0,2739100000.0,3185400000,667900000.0,,1411300000.0,2363500000.0,5548900000,34200000.0,45800000.0,31200000.0,300000.0,,,,,111500000.0,-51000000.0,,-25000000.0,-81800000.0,-2700000.0,-10000000.0,500000.0,-21100000.0,8600000,2010-03-31,36.459999084472656,36.709999084472656,35.86999893188477,36.16999816894531,32.35973358154297,784600.0
2010-06-30,461600000.0,-287500000.0,174100000.0,-46900000.0,,,-46900000.0,127200000.0,-37700000.0,-41900000.0,89500000,-32500000.0,57000000,-19600000.0,37400000,,37400000,34600000,84300000.0,176400000.0,106100000.0,589900000.0,4789600000.0,46400000.0,120100000.0,4956100000.0,5546000000,380500000.0,84700000.0,465200000.0,1615300000.0,2462000000.0,2927200000,887600000.0,,1445900000.0,2618600000.0,5545800000,37400000.0,46900000.0,31500000.0,-7000000.0,,,,,108800000.0,-66400000.0,,0.0,-63600000.0,-2800000.0,-283300000.0,215100000.0,-87000000.0,-41800000,2010-06-30,36.959999084472656,37.650001525878906,36.18999862670898,36.349998474121094,32.52075958251953,849300.0
2010-09-30,438300000.0,-276200000.0,162100000.0,-46100000.0,,,-46100000.0,116000000.0,-26600000.0,-36200000.0,89400000,-1900000.0,87500000,-34700000.0,52800000,,52900000,50200000,68800000.0,173900000.0,106100000.0,637400000.0,4821700000.0,46800000.0,123200000.0,4991700000.0,5629100000,419600000.0,22300000.0,441900000.0,1610900000.0,2515700000.0,2957600000,889400000.0,,1496100000.0,2671300000.0,5628900000,52800000.0,46100000.0,5100000.0,35600000.0,,,,,139600000.0,-76700000.0,,0.0,-80300000.0,-2700000.0,-68000000.0,100000.0,-74800000.0,-15500000,2010-09-30,38.40999984741211,38.40999984741211,37.209999084472656,37.40999984741211,33.469112396240234,1371600.0
2010-12-31,478600000.0,-297400000.0,181200000.0,-46100000.0,,,-46100000.0,135100000.0,-29800000.0,-35600000.0,105300000,-19000000.0,86300000,-30700000.0,55600000,,54600000,51800000,85400000.0,160000000.0,101400000.0,576200000.0,4902400000.0,46400000.0,115900000.0,5064700000.0,5640900000,403000000.0,18100000.0,421100000.0,1621600000.0,2506100000.0,2927200000,878200000.0,,1548000000.0,2713500000.0,5640700000,55600000.0,46100000.0,60300000.0,-25600000.0,,,,,136400000.0,-84900000.0,,0.0,-85800000.0,-2800000.0,2300000.0,1300000.0,-34000000.0,16600000,2010-12-31,48.06000137329102,48.31000137329102,47.83000183105469,47.86000061035156,42.818275451660156,387300.0
2011-03-31,488600000.0,-315100000.0,173500000.0,-45700000.0,,,-45700000.0,127800000.0,-27900000.0,-33100000.0,99900000,0.0,99900000,-35800000.0,64100000,,64000000,62600000,101500000.0,180700000.0,107700000.0,604700000.0,4934100000.0,50400000.0,111100000.0,5095600000.0,5700300000,370600000.0,18200000.0,388800000.0,1616600000.0,2532900000.0,2921700000,881500000.0,,1609200000.0,2778600000.0,5700300000,64100000.0,45700000.0,39900000.0,-32600000.0,,,,,117100000.0,-93700000.0,,,-92800000.0,-2800000.0,-5800000.0,400000.0,-8200000.0,16100000,2011-03-31,53.86000061035156,54.52999877929688,53.68000030517578,54.45000076293945,48.71406555175781,1074500.0
2011-06-30,534900000.0,-337800000.0,197100000.0,-45500000.0,,,-45500000.0,151600000.0,-26700000.0,-32400000.0,124900000,-10300000.0,114600000,-42900000.0,71700000,,70800000,70700000,156000000.0,195800000.0,115400000.0,661500000.0,4994100000.0,48800000.0,121300000.0,5164200000.0,5825700000,387600000.0,18200000.0,405800000.0,1614600000.0,2566500000.0,2972300000,882700000.0,,1679900000.0,2853400000.0,5825700000,71700000.0,45500000.0,45800000.0,-11200000.0,,,,,151800000.0,-73200000.0,,,-81300000.0,-100000.0,-3800000.0,800000.0,-16000000.0,54500000,2011-06-30,57.7599983215332,59.5,57.61000061035156,59.33000183105469,53.08000183105469,1669600.0
2011-09-30,544500000.0,-340400000.0,204100000.0,-47900000.0,,,-47900000.0,156200000.0,-34100000.0,-32200000.0,122100000,21700000.0,143800000,-43700000.0,100100000,,99800000,99800000,217100000.0,186900000.0,116000000.0,723700000.0,5159500000.0,55200000.0,127600000.0,5342300000.0,6066000000,400600000.0,36300000.0,436900000.0,1676200000.0,2674200000.0,3111100000,885100000.0,,1779700000.0,2954900000.0,6066000000,100100000.0,47900000.0,28300000.0,19900000.0,,,,,196200000.0,-110300000.0,,,-118100000.0,0.0,-12300000.0,600000.0,-17000000.0,61100000,2011-09-30,51.040000915527344,51.5,49.93000030517578,49.959999084472656,44.69705200195313,1462000.0
2011-12-31,530300000.0,-332800000.0,197500000.0,-47100000.0,,,-47100000.0,150400000.0,-29200000.0,-31400000.0,121200000,-24500000.0,96700000,-700000.0,96000000,,95700000,95600000,72400000.0,166000000.0,109600000.0,642500000.0,5321600000.0,50400000.0,130600000.0,5502600000.0,6145100000,401100000.0,36300000.0,437400000.0,1602800000.0,2649000000.0,3086400000,885300000.0,,1875300000.0,3058700000.0,6145100000,96000000.0,47100000.0,48900000.0,-19100000.0,,,,,172900000.0,-195000000.0,,10000000.0,-218200000.0,-100000.0,-81400000.0,300000.0,-99400000.0,-144700000,2011-12-30,67.86000061035156,68.73000335693361,67.62999725341797,68.01000213623047,60.84561157226562,555900.0
2012-03-31,547500000.0,-341300000.0,206200000.0,-48400000.0,,,-48400000.0,157800000.0,-17400000.0,-27200000.0,140400000,-12900000.0,127500000,-52200000.0,75300000,,75000000,74900000,101800000.0,186600000.0,120900000.0,683900000.0,5388000000.0,57500000.0,124600000.0,5570100000.0,6254000000,400100000.0,46400000.0,446500000.0,1585500000.0,2677300000.0,3123800000,902700000.0,,1928800000.0,3130200000.0,6254000000,75300000.0,48400000.0,43400000.0,-27600000.0,,,,,139500000.0,-96700000.0,,,-101100000.0,-100000.0,-7400000.0,300000.0,-9000000.0,29400000,2012-03-30,71.41999816894531,72.11000061035156,71.0999984741211,71.69000244140625,64.13793182373047,843700.0
2012-06-30,545300000.0,-335800000.0,209500000.0,-48700000.0,,,-48700000.0,160800000.0,-24700000.0,-25300000.0,136100000,37900000.0,174000000,-53100000.0,120900000,,120400000,120400000,105500000.0,184800000.0,117300000.0,627400000.0,5479100000.0,54500000.0,129800000.0,5663400000.0,6290800000,393200000.0,52200000.0,445400000.0,1570700000.0,2613000000.0,3058400000,906100000.0,,2027700000.0,3232400000.0,6290800000,120900000.0,48700000.0,-4600000.0,5600000.0,,,,,170600000.0,-92100000.0,,,-130200000.0,-21500000.0,-12400000.0,600000.0,-36700000.0,3700000,2012-06-29,69.08000183105469,69.56999969482422,68.94000244140625,69.55999755859375,62.59161758422852,935300.0
2012-09-30,577400000.0,-346900000.0,230500000.0,-49800000.0,,,-49800000.0,180700000.0,-16100000.0,-24100000.0,164600000,0.0,164600000,-73900000.0,90700000,,90100000,90000000,187000000.0,200800000.0,123600000.0,682400000.0,5551600000.0,59700000.0,130500000.0,5741800000.0,6424200000,436300000.0,51800000.0,488100000.0,1557000000.0,2622900000.0,3111000000,917600000.0,,2096200000.0,3313200000.0,6424200000,90700000.0,49800000.0,39700000.0,25700000.0,,,,,205900000.0,-95300000.0,,,-96900000.0,-21500000.0,-14300000.0,200000.0,-27500000.0,81500000,2012-09-28,76.44999694824219,76.48999786376953,75.51000213623047,75.77999877929688,68.36222076416016,1135000.0
2012-12-31,568400000.0,-342900000.0,225500000.0,-51900000.0,,,-51900000.0,173600000.0,-21200000.0,-23800000.0,152400000,-2100000.0,150300000,-57800000.0,92500000,,91800000,91800000,72600000.0,183600000.0,125600000.0,522300000.0,5684800000.0,51500000.0,137300000.0,5873600000.0,6395900000,364600000.0,60200000.0,424800000.0,1547600000.0,2570400000.0,2995200000,926400000.0,,2166500000.0,3400700000.0,6395900000,92500000.0,51900000.0,65400000.0,-52600000.0,,,,,157200000.0,-218300000.0,,,-223700000.0,-43000000.0,-12200000.0,800000.0,-47900000.0,-114400000,2012-12-31,81.66999816894531,83.80000305175781,81.55999755859375,83.4800033569336,75.4988784790039,640000.0
2013-03-31,552800000.0,-336800000.0,216000000.0,-53100000.0,,,-53100000.0,162900000.0,-4400000.0,-23700000.0,158500000,0.0,158500000,-54300000.0,104200000,,103800000,103700000,63700000.0,202400000.0,140400000.0,543000000.0,5745700000.0,56600000.0,128200000.0,5930500000.0,6473500000,356900000.0,162500000.0,519400000.0,1431100000.0,2467000000.0,2986400000,931700000.0,,2246600000.0,3487100000.0,6473500000,104200000.0,53100000.0,20300000.0,-52000000.0,,,,,125600000.0,-109800000.0,,,-122800000.0,0.0,-14500000.0,400000.0,-11700000.0,-8900000,2013-03-28,107.62999725341795,112.25,107.33999633789062,110.9000015258789,100.50447845458984,1431300.0
2013-06-30,579300000.0,-345300000.0,234000000.0,-54700000.0,,,-54700000.0,179300000.0,-38000000.0,-19200000.0,141300000,-111400000.0,29900000,-14200000.0,15700000,,15400000,15400000,30000000.0,199600000.0,139100000.0,543700000.0,6063500000.0,38000000.0,84700000.0,6186200000.0,6729900000,356300000.0,48300000.0,404600000.0,1765700000.0,2842000000.0,3246600000,936300000.0,,2238200000.0,3483300000.0,6729900000,15700000.0,54700000.0,158300000.0,-27900000.0,,,,,200800000.0,-151800000.0,,,-321400000.0,-23800000.0,215000000.0,500000.0,86900000.0,-33700000,2013-06-28,107.41999816894531,107.43000030517578,105.45999908447266,105.95999908447266,96.22248840332031,848200.0
2013-09-30,621600000.0,-364100000.0,257500000.0,-57200000.0,,,-57200000.0,200300000.0,-15600000.0,-18300000.0,184700000,-2400000.0,182300000,-63300000.0,119000000,,118400000,118300000,95900000.0,211500000.0,135400000.0,617700000.0,6120400000.0,42600000.0,100300000.0,6263300000.0,6881000000,403000000.0,51800000.0,454800000.0,1728600000.0,2843500000.0,3298300000,940400000.0,,2332900000.0,3582700000.0,6881000000,119000000.0,57200000.0,26200000.0,43700000.0,,,,,246100000.0,-114000000.0,,,-119600000.0,-23800000.0,-33600000.0,0.0,-60600000.0,65900000,2013-09-30,108.7300033569336,109.83999633789062,108.41000366210938,109.36000061035156,99.50798797607422,545300.0
2013-12-31,615600000.0,-361200000.0,254400000.0,-58300000.0,,,-58300000.0,196100000.0,-9800000.0,-19400000.0,186300000,-5400000.0,180900000,-66500000.0,114400000,,113800000,113800000,429500000.0,198300000.0,121300000.0,942400000.0,6356300000.0,41100000.0,95600000.0,6493000000.0,7435400000,398600000.0,332000000.0,730600000.0,1856900000.0,3028200000.0,3758800000,943600000.0,,2422900000.0,3676600000.0,7435400000,114400000.0,58300000.0,25700000.0,27400000.0,,,,,225800000.0,-211000000.0,,,-269500000.0,-23600000.0,408300000.0,600000.0,377300000.0,333600000,2013-12-31,122.87999725341795,123.88999938964844,122.6999969482422,123.83000183105469,112.8706283569336,508200.0
2014-03-31,607400000.0,-355600000.0,251800000.0,-61900000.0,,,-61900000.0,189900000.0,-10400000.0,-18700000.0,179500000,-36500000.0,143000000,-49000000.0,94000000,,93700000,93600000,167500000.0,195600000.0,131800000.0,691700000.0,6540900000.0,40800000.0,87600000.0,6669300000.0,7361000000,374400000.0,199900000.0,574300000.0,1857300000.0,3047400000.0,3621700000,943300000.0,,2485600000.0,3739300000.0,7361000000,94000000.0,61900000.0,29700000.0,-42300000.0,,,,,143300000.0,-96600000.0,,,-239900000.0,-23800000.0,-140600000.0,200000.0,-165400000.0,-262000000,2014-03-31,100.22000122070312,102.54000091552734,99.43000030517578,102.05999755859376,93.29727172851562,1334300.0
