Report Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Treasury Stock,Retained Earnings,Total Equity,Total Liabilities & Equity,Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Change in Accounts Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Acquisitions & Divestitures,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,Price Date,Open,High,Low,Close,Adj Close,Volume
2017-03-31,1889000000.0,-1414000000.0,475000000.0,-488000000.0,-348000000.0,,-153000000.0,-13000000.0,-21000000.0,-21000000.0,-34000000,-153000000.0,-187000000,49000000.0,-138000000,0.0,-148000000,-148000000,1263000000.0,1643000000.0,,3247000000.0,903000000.0,,4513000000.0,5416000000.0,8663000000,1694000000.0,738000000.0,2950000000.0,2225000000.0,3547000000.0,6497000000,2220000000.0,0.0,-170000000.0,2166000000.0,8663000000,-138000000.0,155000000.0,31000000.0,125000000.0,,,,,173000000.0,-74000000.0,,3000000.0,-101000000.0,-19000000.0,-45000000.0,7000000.0,21000000.0,152000000,2017-03-31,61.49654006958008,61.49654006958008,59.60207748413086,59.69723129272461,56.52111053466797,6387709.0
2017-06-30,5236000000.0,-4309000000.0,927000000.0,-591000000.0,-393000000.0,,-342000000.0,336000000.0,-58000000.0,-58000000.0,278000000,-187000000.0,91000000,17000000.0,108000000,65000000.0,159000000,159000000,2517000000.0,5776000000.0,,9575000000.0,3334000000.0,,18307000000.0,21641000000.0,31216000000,5724000000.0,1203000000.0,8091000000.0,6249000000.0,10780000000.0,18871000000,12125000000.0,-53000000.0,-74000000.0,12345000000.0,31216000000,173000000.0,363000000.0,-79000000.0,62000000.0,,,,,519000000.0,-130000000.0,,0.0,874000000.0,-20000000.0,-93000000.0,11000000.0,-168000000.0,1254000000,2017-06-30,67.66436004638672,68.14878845214844,66.36678314208984,66.36678314208984,62.98469924926758,2110394.0
2017-09-30,5453000000.0,-3870000000.0,1583000000.0,-1054000000.0,-644000000.0,,-482000000.0,529000000.0,-57000000.0,-57000000.0,472000000,-188000000.0,284000000,-79000000.0,205000000,60000000.0,256000000,256000000,2671000000.0,5676000000.0,,9440000000.0,3745000000.0,,19991000000.0,23736000000.0,33176000000,5912000000.0,2200000000.0,9437000000.0,6325000000.0,11232000000.0,20669000000,12161000000.0,-61000000.0,110000000.0,12507000000.0,33176000000,265000000.0,541000000.0,156000000.0,29000000.0,,,,,991000000.0,-235000000.0,,-152000000.0,-378000000.0,-52000000.0,-417000000.0,15000000.0,-453000000.0,180000000,2017-09-29,73.11418914794922,74.42041778564453,73.01902770996094,74.29065704345703,70.65438079833984,1707412.0
2017-12-31,6186000000.0,-4521000000.0,1665000000.0,-964000000.0,-475000000.0,,-481000000.0,701000000.0,-50000000.0,-50000000.0,651000000,-213000000.0,438000000,341000000.0,779000000,,776000000,776000000,2926000000.0,5611000000.0,,9521000000.0,3812000000.0,,20249000000.0,24061000000.0,33582000000,5941000000.0,2173000000.0,9638000000.0,6367000000.0,10742000000.0,20380000000,12204000000.0,-83000000.0,834000000.0,13202000000.0,33582000000,779000000.0,483000000.0,66000000.0,-296000000.0,,,,,1032000000.0,-197000000.0,,-41000000.0,-283000000.0,-51000000.0,-464000000.0,15000000.0,-515000000.0,229000000,2017-12-29,82.25778198242188,82.52595520019531,81.66089630126953,82.09342956542969,78.22628784179688,1018898.0
2018-03-31,7681000000.0,-5244000000.0,2437000000.0,-1283000000.0,-498000000.0,,-659000000.0,1154000000.0,-81000000.0,-81000000.0,1073000000,-215000000.0,858000000,-168000000.0,690000000,-125000000.0,560000000,560000000,2593000000.0,5481000000.0,,9620000000.0,3363000000.0,,20938000000.0,24301000000.0,33921000000,5504000000.0,1918000000.0,9852000000.0,6092000000.0,10232000000.0,20084000000,12213000000.0,-85000000.0,1301000000.0,13837000000.0,33921000000,565000000.0,627000000.0,-1011000000.0,520000000.0,,,,,701000000.0,-143000000.0,,-10000000.0,-246000000.0,-51000000.0,-644000000.0,-35000000.0,-754000000.0,-278000000,2018-03-29,87.43079376220703,88.04498291015625,86.49653625488281,86.96366882324219,83.0108642578125,4823872.0
2018-06-30,5282000000.0,-3867000000.0,1415000000.0,-817000000.0,-440000000.0,,-471000000.0,598000000.0,-53000000.0,-53000000.0,545000000,-185000000.0,360000000,-129000000.0,231000000,35000000.0,259000000,259000000,2579000000.0,5271000000.0,,8816000000.0,3349000000.0,,16961000000.0,20310000000.0,29126000000,5477000000.0,2307000000.0,9314000000.0,4747000000.0,7998000000.0,17312000000,11871000000.0,-87000000.0,0.0,11814000000.0,29126000000,266000000.0,509000000.0,-28000000.0,-274000000.0,,,,,473000000.0,-201000000.0,,-108000000.0,-284000000.0,-51000000.0,-1054000000.0,-305000000.0,-300000000.0,-150000000,2018-06-29,80.1500015258789,81.36000061035156,79.91000366210938,80.61000061035156,77.11981964111328,2451200.0
2018-09-30,5013000000.0,-3518000000.0,1495000000.0,-956000000.0,-569000000.0,,-484000000.0,539000000.0,-50000000.0,-50000000.0,489000000,-157000000.0,332000000,-73000000.0,259000000,0.0,262000000,262000000,2780000000.0,4928000000.0,,8815000000.0,3281000000.0,,16786000000.0,20067000000.0,28882000000,5454000000.0,1618000000.0,8514000000.0,5409000000.0,8531000000.0,17045000000,11851000000.0,-105000000.0,136000000.0,11837000000.0,28882000000,259000000.0,493000000.0,-26000000.0,-314000000.0,,,,,412000000.0,-183000000.0,,0.0,200000000.0,-54000000.0,-221000000.0,-106000000.0,-386000000.0,201000000,2018-09-28,93.44000244140624,94.33000183105469,93.43000030517578,93.5199966430664,89.65787506103516,1443200.0
2018-12-31,5178000000.0,-3725000000.0,1453000000.0,-854000000.0,-491000000.0,,-508000000.0,599000000.0,-54000000.0,-54000000.0,545000000,-76000000.0,469000000,-3000000.0,466000000,0.0,462000000,462000000,2475000000.0,5096000000.0,,8522000000.0,3186000000.0,,17163000000.0,20349000000.0,28871000000,5400000000.0,1580000000.0,8522000000.0,5980000000.0,8993000000.0,17515000000,11346000000.0,-134000000.0,274000000.0,11356000000.0,28871000000,466000000.0,512000000.0,-1091000000.0,263000000.0,,,,,150000000.0,-29000000.0,,-289000000.0,44000000.0,-54000000.0,1459000000.0,-802000000.0,-497000000.0,-305000000,2018-12-31,53.11000061035156,53.5,52.27999877929688,53.16999816894531,51.127197265625,1763800.0
2019-03-31,5280000000.0,-3836000000.0,1444000000.0,-1300000000.0,-459000000.0,,-505000000.0,144000000.0,257000000.0,-49000000.0,401000000,-47000000.0,354000000,-83000000.0,271000000,0.0,274000000,274000000,2899000000.0,5181000000.0,,9066000000.0,3179000000.0,,17329000000.0,20508000000.0,29574000000,5881000000.0,1942000000.0,9453000000.0,5470000000.0,8396000000.0,17849000000,11304000000.0,-136000000.0,478000000.0,11725000000.0,29574000000,271000000.0,509000000.0,1306000000.0,-1338000000.0,,,,,748000000.0,212000000.0,,-33000000.0,109000000.0,-51000000.0,-1447000000.0,-84000000.0,-480000000.0,424000000,2019-03-29,64.73000335693361,65.16999816894531,64.12999725341797,64.30999755859375,62.02212524414063,2539200.0
2019-06-30,4890000000.0,-3622000000.0,1268000000.0,-859000000.0,-507000000.0,,-470000000.0,409000000.0,-61000000.0,-61000000.0,348000000,-142000000.0,206000000,-38000000.0,168000000,0.0,163000000,163000000,1868000000.0,5234000000.0,,8190000000.0,5219000000.0,,19168000000.0,24387000000.0,32577000000,5632000000.0,1511000000.0,9338000000.0,7893000000.0,12022000000.0,21360000000,10919000000.0,-149000000.0,494000000.0,11217000000.0,32577000000,168000000.0,474000000.0,-342000000.0,-366000000.0,,,,,-66000000.0,-219000000.0,,-1911000000.0,-1822000000.0,-51000000.0,1479000000.0,-493000000.0,887000000.0,-1031000000,2019-06-28,54.06000137329102,55.1500015258789,54.06000137329102,55.1500015258789,53.42857360839844,2873500.0
