Report Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Treasury Stock,Retained Earnings,Total Equity,Total Liabilities & Equity,Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Change in Accounts Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Acquisitions & Divestitures,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,Price Date,Open,High,Low,Close,Adj Close,Volume
2014-09-30,616452000.0,-232937000.0,383515000.0,-286224000.0,-286224000.0,,,97291000.0,-13513000.0,-13513000.0,83778000,,83778000,-23657000.0,60121000,,55121000,55121000,1013560000.0,174993000.0,7315000.0,1533255000.0,364725000.0,,1557735000.0,1922460000.0,3455715000,252033000.0,2351000.0,688002000.0,1252056000.0,1504004000.0,2192006000,195308000.0,,940545000.0,1263709000.0,3455715000,60121000.0,29806000.0,9627000.0,-196836000.0,,,,,-97282000.0,-20287000.0,,,-19618000.0,-1436000.0,75058000.0,-6427000.0,43869000.0,-83273000,2014-09-30,35.19499969482422,35.34000015258789,34.875,34.939998626708984,34.592662811279304,1888600.0
2014-12-31,673977000.0,-253373000.0,420604000.0,-324687000.0,-324687000.0,,,95917000.0,-7358000.0,-7358000.0,88559000,-7000000.0,81559000,-23293000.0,58266000,,51625000,51625000,581872000.0,214574000.0,6636000.0,1643444000.0,369753000.0,,2005453000.0,2375206000.0,4018650000,302496000.0,17677000.0,1211618000.0,1376002000.0,1674233000.0,2885851000,183023000.0,,815980000.0,1132799000.0,4018650000,58266000.0,34871000.0,13515000.0,-226955000.0,,,,,-120303000.0,-444146000.0,,,-439878000.0,-1427000.0,317345000.0,-186757000.0,124407000.0,-431688000,2014-12-31,40.67499923706055,41.02999877929688,40.31499862670898,40.3650016784668,39.973228454589844,627200.0
2015-03-31,704895000.0,-259839000.0,445056000.0,-320658000.0,-320658000.0,,,124398000.0,-9818000.0,-9818000.0,114580000,,114580000,-30146000.0,84434000,,75366000,75366000,595884000.0,206641000.0,5660000.0,2006724000.0,363415000.0,,1969217000.0,2332632000.0,4339356000,262029000.0,31250000.0,1579497000.0,1388750000.0,1689346000.0,3268843000,139141000.0,,822461000.0,1070513000.0,4339356000,84434000.0,34566000.0,11324000.0,-193797000.0,,,,,-63473000.0,-22930000.0,,,-22711000.0,-1370000.0,238350000.0,-134800000.0,104613000.0,14012000,2015-03-31,45.86000061035156,46.10499954223633,45.5,45.84000015258789,45.40514755249024,844200.0
2015-06-30,697291000.0,-257796000.0,439495000.0,-315511000.0,-315511000.0,,,123984000.0,-9068000.0,-9068000.0,114916000,,114916000,-29660000.0,85256000,,74781000,74781000,644469000.0,197053000.0,8002000.0,2025255000.0,362809000.0,,2153523000.0,2516332000.0,4541587000,317275000.0,46875000.0,1676133000.0,1554125000.0,1843218000.0,3519351000,144419000.0,,852972000.0,1022236000.0,4541587000,85256000.0,34606000.0,3884000.0,166663000.0,,,,,290409000.0,-234011000.0,,,-234011000.0,-1323000.0,59564000.0,-43530000.0,10920000.0,48585000,2015-06-30,51.84500122070313,51.90999984741211,51.47999954223633,51.724998474121094,51.24441909790039,1696600.0
2015-09-30,664983000.0,-250255000.0,414728000.0,-310113000.0,-310113000.0,,,104615000.0,-12269000.0,-12269000.0,92346000,,92346000,-23031000.0,69315000,,62568000,62568000,610148000.0,170895000.0,5587000.0,1593150000.0,355885000.0,,2069285000.0,2425170000.0,4018320000,307032000.0,62500000.0,1242700000.0,1546000000.0,1833992000.0,3076692000,147344000.0,,861955000.0,941628000.0,4018320000,69315000.0,33640000.0,24097000.0,-6903000.0,,,,,120149000.0,-32669000.0,,,-32669000.0,-1342000.0,-38471000.0,-50822000.0,-94184000.0,-34321000,2015-09-30,57.34000015258789,57.95000076293945,56.459999084472656,57.3650016784668,56.84197998046875,1111400.0
2015-12-31,706549000.0,-254217000.0,452332000.0,-348732000.0,-348732000.0,,,103600000.0,-8332000.0,-8332000.0,95268000,,95268000,-25158000.0,70110000,,65325000,65325000,650739000.0,202390000.0,,3289915000.0,374143000.0,,2115243000.0,2489386000.0,5779301000,326875000.0,61784000.0,3015188000.0,1678283000.0,1900560000.0,4915748000,148742000.0,,795226000.0,863553000.0,5779301000,70110000.0,34693000.0,80409000.0,-107596000.0,,,,,77616000.0,-162127000.0,,,-151530000.0,-1305000.0,287376000.0,-136375000.0,120026000.0,40591000,2015-12-31,65.16000366210939,65.56999969482422,64.33000183105469,64.51000213623047,63.931068420410156,1361700.0
2016-03-31,626259000.0,-248187000.0,378072000.0,-283499000.0,-283499000.0,,,94573000.0,-11793000.0,-11793000.0,82780000,,82780000,-19333000.0,63447000,,59911000,59911000,803309000.0,207949000.0,,2747038000.0,368795000.0,,2357085000.0,2725880000.0,5472918000,334208000.0,0.0,2390236000.0,1932028000.0,2165539000.0,4555775000,138212000.0,,861212000.0,917143000.0,5472918000,63447000.0,39312000.0,13870000.0,91584000.0,,,,,208213000.0,-24367000.0,,,-24441000.0,-1293000.0,-150071000.0,-3249000.0,-161452000.0,40169000,2016-03-31,62.77999877929688,65.55000305175781,62.77999877929688,65.30000305175781,64.72632598876953,2422100.0
2016-06-30,842644000.0,-406873000.0,435771000.0,-374610000.0,-374610000.0,,,61161000.0,5968000.0,5968000.0,67129000,,67129000,4000.0,67133000,,62233000,62233000,988457000.0,202931000.0,,2655821000.0,367541000.0,,2304739000.0,2672280000.0,5328101000,326009000.0,0.0,2267645000.0,1915803000.0,2134357000.0,4402002000,132401000.0,,917989000.0,926099000.0,5328101000,67133000.0,88442000.0,12756000.0,-86097000.0,,,,,82234000.0,-1865143000.0,,37717000.0,-1868872000.0,-1544000.0,2289538000.0,-77500000.0,2170519000.0,360450000,2016-06-30,71.30999755859375,71.5999984741211,70.80999755859375,71.37999725341797,70.76242065429688,1572400.0
2016-09-30,951885000.0,-469980000.0,481905000.0,-361516000.0,-361516000.0,,,120389000.0,-44144000.0,-44144000.0,76245000,,76245000,-14021000.0,62224000,,55510000,55510000,825500000.0,172848000.0,,2065103000.0,366445000.0,,2267553000.0,2633998000.0,4699101000,310858000.0,86402000.0,1748132000.0,1787675000.0,1998219000.0,3746351000,136405000.0,,981013000.0,952750000.0,4699101000,62224000.0,108555000.0,31126000.0,-83770000.0,,,,,118135000.0,-38907000.0,,66000.0,-39880000.0,-1539000.0,12368000.0,-59573000.0,-54220000.0,22475000,2016-09-30,76.43000030517578,77.13999938964844,75.91999816894531,76.76000213623047,76.10603332519531,1329600.0
2016-12-31,950188000.0,-478492000.0,471696000.0,-391471000.0,-391471000.0,,,80225000.0,-49407000.0,-49407000.0,30818000,,30818000,-2917000.0,27901000,,24099000,24099000,1162779000.0,275032000.0,,3116006000.0,526370000.0,,7021974000.0,7548344000.0,10664350000,804887000.0,177785000.0,2851956000.0,4260827000.0,5033052000.0,7885008000,1816278000.0,,1137230000.0,2779342000.0,10664350000,97413000.0,-48428000.0,-8646000.0,136080000.0,,,,,176419000.0,-198831000.0,,-37783000.0,-194055000.0,-1063000.0,28778000.0,612000.0,10640000.0,-29105000,2016-12-30,69.90000152587889,69.93000030517578,68.98000335693361,69.41000366210939,68.82823944091797,941100.0
