Report Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Treasury Stock,Retained Earnings,Total Equity,Total Liabilities & Equity,Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Change in Accounts Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Acquisitions & Divestitures,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,Price Date,Open,High,Low,Close,Adj Close,Volume
2015-06-30,1096000000.0,,1096000000.0,-291000000.0,,,-93000000.0,805000000.0,-413000000.0,,392000000,,392000000,-109000000.0,283000000,,283000000,283000000,700000000.0,541000000.0,,45133000000.0,911000000.0,341000000.0,16719000000.0,17971000000.0,63104000000,613000000.0,1016000000.0,45580000000.0,2247000000.0,5041000000.0,50621000000,10018000000.0,-1181000000.0,3641000000.0,12483000000.0,63104000000,289000000.0,93000000.0,-4000000.0,-73000000.0,,,,,305000000.0,-76000000.0,1084000000.0,0.0,985000000.0,-85000000.0,-953000000.0,-203000000.0,-1367000000.0,-74000000,2015-06-30,44.7140007019043,44.99599838256836,44.38199996948242,44.72200012207031,41.48096084594727,3649000.0
2015-09-30,1187000000.0,-371000000.0,816000000.0,-376000000.0,-24000000.0,,-94000000.0,440000000.0,-17000000.0,-21000000.0,423000000,,423000000,-113000000.0,310000000,,306000000,306000000,708000000.0,490000000.0,,48052000000.0,904000000.0,253000000.0,16647000000.0,17804000000.0,65856000000,458000000.0,1253000000.0,48458000000.0,2247000000.0,4988000000.0,53446000000,10058000000.0,-1390000000.0,3863000000.0,12410000000.0,65856000000,310000000.0,94000000.0,8000000.0,-292000000.0,,,,,120000000.0,-56000000.0,0.0,0.0,-53000000.0,-84000000.0,237000000.0,-206000000.0,-57000000.0,9000000,2015-09-30,45.83200073242188,47.06399917602539,45.70000076293945,46.99800109863281,43.73083877563477,3125500.0
2015-12-31,1219000000.0,-643000000.0,576000000.0,-533000000.0,-63000000.0,,-98000000.0,43000000.0,354000000.0,-53000000.0,397000000,,397000000,-18000000.0,379000000,,370000000,370000000,656000000.0,700000000.0,,53313000000.0,1037000000.0,299000000.0,23338000000.0,24674000000.0,77987000000,729000000.0,2591000000.0,54743000000.0,4717000000.0,8369000000.0,63112000000,12296000000.0,-1448000000.0,4148000000.0,14875000000.0,77987000000,373000000.0,98000000.0,-14000000.0,-36000000.0,,,,,421000000.0,-85000000.0,-55000000.0,-3691000000.0,-3850000000.0,-89000000.0,3811000000.0,-55000000.0,3668000000.0,234000000,2015-12-31,51.097999572753906,51.79999923706055,50.54999923706055,51.25199890136719,47.8361930847168,13121500.0
2016-03-31,1554000000.0,-400000000.0,1154000000.0,-570000000.0,-22000000.0,,-143000000.0,584000000.0,-44000000.0,-46000000.0,540000000,,540000000,-163000000.0,377000000,,369000000,369000000,493000000.0,941000000.0,,54554000000.0,1018000000.0,352000000.0,23236000000.0,24606000000.0,79160000000,603000000.0,2048000000.0,55636000000.0,4718000000.0,8410000000.0,64046000000,12335000000.0,-1494000000.0,4415000000.0,15114000000.0,79160000000,377000000.0,143000000.0,62000000.0,15000000.0,,,,,597000000.0,-56000000.0,,0.0,-59000000.0,-102000000.0,-543000000.0,0.0,-697000000.0,-159000000,2016-03-31,46.39599990844727,47.183998107910156,46.24200057983398,47.02799987792969,44.0523796081543,5883000.0
2016-06-30,1504000000.0,-375000000.0,1129000000.0,-578000000.0,-30000000.0,,-146000000.0,551000000.0,-35000000.0,-44000000.0,516000000,,516000000,-153000000.0,363000000,,357000000,357000000,414000000.0,862000000.0,,50630000000.0,1048000000.0,427000000.0,23119000000.0,24594000000.0,75224000000,694000000.0,1811000000.0,51438000000.0,4719000000.0,8423000000.0,59861000000,12377000000.0,-1496000000.0,4669000000.0,15363000000.0,75224000000,363000000.0,146000000.0,51000000.0,-54000000.0,,,,,506000000.0,-101000000.0,0.0,-70000000.0,-243000000.0,-103000000.0,-238000000.0,0.0,-334000000.0,-78000000,2016-06-30,50.60200119018555,51.349998474121094,50.321998596191406,51.19200134277344,48.10985565185547,4280000.0
2016-09-30,1416000000.0,-338000000.0,1078000000.0,-604000000.0,-31000000.0,,-181000000.0,474000000.0,-31000000.0,-44000000.0,443000000,,443000000,-93000000.0,350000000,,344000000,344000000,482000000.0,789000000.0,,51844000000.0,1080000000.0,416000000.0,22956000000.0,24452000000.0,76296000000,598000000.0,1585000000.0,52354000000.0,4720000000.0,8364000000.0,60718000000,12416000000.0,-1499000000.0,4911000000.0,15578000000.0,76296000000,350000000.0,181000000.0,-1000000.0,-125000000.0,,,,,405000000.0,-97000000.0,0.0,0.0,-4000000.0,-102000000.0,-225000000.0,0.0,-335000000.0,68000000,2016-09-30,53.97000122070313,54.21200180053711,53.79999923706055,53.87200164794922,50.78174591064453,3410500.0
2016-12-31,1484000000.0,-346000000.0,1138000000.0,-580000000.0,-33000000.0,,-140000000.0,558000000.0,-28000000.0,-44000000.0,530000000,,530000000,-171000000.0,359000000,,352000000,352000000,430000000.0,777000000.0,,57133000000.0,1129000000.0,432000000.0,23309000000.0,24870000000.0,82003000000,749000000.0,2493000000.0,58617000000.0,3871000000.0,7596000000.0,66213000000,11312000000.0,-40000000.0,4789000000.0,15790000000.0,82003000000,359000000.0,140000000.0,120000000.0,22000000.0,,,,,641000000.0,-111000000.0,-70000000.0,-355000000.0,-554000000.0,-102000000.0,57000000.0,-50000000.0,-96000000.0,-28000000,2016-12-30,56.70000076293945,56.9000015258789,56.2400016784668,56.41999816894531,53.33573913574219,1844400.0
2017-03-31,1471000000.0,-305000000.0,1166000000.0,-584000000.0,-41000000.0,,-134000000.0,582000000.0,143000000.0,-45000000.0,725000000,,725000000,-214000000.0,511000000,,503000000,503000000,381000000.0,999000000.0,,55073000000.0,1132000000.0,0.0,23258000000.0,24390000000.0,79463000000,645000000.0,2376000000.0,56006000000.0,3872000000.0,7633000000.0,63639000000,11357000000.0,-346000000.0,5171000000.0,15824000000.0,79463000000,511000000.0,134000000.0,-115000000.0,81000000.0,,,,,611000000.0,-66000000.0,,22000000.0,-44000000.0,-120000000.0,-117000000.0,-229000000.0,-551000000.0,17000000,2017-03-31,59.7400016784668,60.31000137329102,59.599998474121094,59.86999893188477,56.78518295288086,2099500.0
2017-06-30,1496000000.0,-316000000.0,1180000000.0,-571000000.0,-38000000.0,,-142000000.0,609000000.0,-42000000.0,-45000000.0,567000000,,567000000,-140000000.0,427000000,,419000000,419000000,415000000.0,912000000.0,,56448000000.0,1161000000.0,0.0,22715000000.0,23876000000.0,80324000000,736000000.0,2023000000.0,56819000000.0,3874000000.0,7572000000.0,64391000000,11387000000.0,-590000000.0,5468000000.0,15933000000.0,80324000000,427000000.0,142000000.0,51000000.0,-132000000.0,,,,,488000000.0,-84000000.0,,426000000.0,342000000.0,-119000000.0,-352000000.0,-240000000.0,-770000000.0,64000000,2017-06-30,65.91000366210939,66.25,65.70999908447266,65.91999816894531,62.71803665161133,2373400.0
2017-09-30,1435000000.0,-289000000.0,1146000000.0,-550000000.0,-38000000.0,,-128000000.0,596000000.0,-33000000.0,-47000000.0,563000000,,563000000,-186000000.0,377000000,,371000000,371000000,435000000.0,897000000.0,,55239000000.0,1192000000.0,0.0,22687000000.0,23879000000.0,79118000000,643000000.0,1197000000.0,54600000000.0,4865000000.0,8499000000.0,63099000000,11429000000.0,-833000000.0,5718000000.0,16019000000.0,79118000000,377000000.0,128000000.0,97000000.0,-291000000.0,,,,,311000000.0,-90000000.0,,-1000000.0,-91000000.0,-119000000.0,159000000.0,-240000000.0,-213000000.0,11000000,2017-09-29,68.41000366210939,68.87999725341797,68.41000366210939,68.69999694824219,65.56101989746094,1897000.0
