Report Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Treasury Stock,Retained Earnings,Total Equity,Total Liabilities & Equity,Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Change in Accounts Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Acquisitions & Divestitures,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,Price Date,Open,High,Low,Close,Adj Close,Volume
2009-09-30,430054000.0,-306660000.0,123394000.0,-91252000.0,-91252000.0,,,32142000.0,-2504000.0,,29638000,,29638000,-11648000.0,-9322000,,-9322000,-9322000,30442000.0,149733000.0,318177000.0,516878000.0,32158000.0,978000.0,210945000.0,244081000.0,760959000,191777000.0,37669000.0,229446000.0,235800000.0,261705000.0,491151000,200541000.0,,67099000.0,269808000.0,760959000,-9322000.0,2837000.0,28330000.0,29619000.0,,,,,51464000.0,-304000.0,,0.0,-304000.0,-6344000.0,-59215000.0,1415000.0,-64099000.0,-11285000,2009-09-30,21.90999984741211,22.290000915527344,21.450000762939453,22.21999931335449,18.709552764892575,668400.0
2009-12-31,231032000.0,-163963000.0,67069000.0,-88845000.0,-88845000.0,,,-21776000.0,-686000.0,,-22462000,,-22462000,8829000.0,-13606000,,-13606000,-13606000,15843000.0,96364000.0,355528000.0,491317000.0,31432000.0,1006000.0,219344000.0,251782000.0,743099000,212277000.0,48236000.0,260513000.0,200700000.0,230399000.0,490912000,202833000.0,0.0,47128000.0,252187000.0,743099000,-13606000.0,2909000.0,-3351000.0,40223000.0,,,,,26175000.0,-998000.0,,-10556000.0,-11554000.0,-6365000.0,-23100000.0,357000.0,-30433000.0,-14599000,2009-12-31,19.32999992370605,19.649999618530273,19.06999969482422,19.07999992370605,16.166810989379886,269300.0
2010-03-31,269833000.0,-193541000.0,76292000.0,-84180000.0,-84180000.0,,,-7888000.0,-2354000.0,,-10242000,,-10242000,4025000.0,-6111000,,-6111000,-6111000,11494000.0,157568000.0,382380000.0,575636000.0,32206000.0,1087000.0,218933000.0,252226000.0,827862000,277019000.0,36223000.0,313242000.0,242150000.0,271775000.0,585017000,207852000.0,0.0,33066000.0,242845000.0,827862000,-6111000.0,2791000.0,970000.0,-22934000.0,,,,,-25284000.0,-3133000.0,,,-3133000.0,-6418000.0,41450000.0,820000.0,24459000.0,-4349000,2010-03-31,22.65999984741211,23.29999923706055,22.63999938964844,22.63999938964844,19.3031005859375,216500.0
2010-06-30,647467000.0,-456933000.0,190534000.0,-101665000.0,-101665000.0,,,88869000.0,-1928000.0,,86941000,,86941000,-34167000.0,52770000,,52770000,52770000,36985000.0,238638000.0,331537000.0,625842000.0,32162000.0,1083000.0,220784000.0,254029000.0,879871000,292190000.0,24220000.0,316410000.0,242131000.0,272010000.0,588420000,211141000.0,0.0,79395000.0,291451000.0,879871000,52770000.0,2868000.0,1860000.0,-3499000.0,,,,,53999000.0,-1951000.0,,-4872000.0,-6823000.0,-6440000.0,-2548000.0,818000.0,-20438000.0,25491000,2010-06-30,22.61000061035156,22.76000022888184,21.850000381469727,21.920000076293945,18.7835693359375,518100.0
2010-09-30,455020000.0,-324151000.0,130869000.0,-93822000.0,-93822000.0,,,37047000.0,-376000.0,,36671000,,36671000,-13902000.0,22784000,,22784000,22784000,32561000.0,155252000.0,306609000.0,511999000.0,31328000.0,978000.0,220744000.0,253050000.0,765049000,194209000.0,12193000.0,206402000.0,219200000.0,248382000.0,454784000,214733000.0,0.0,95728000.0,310265000.0,765049000,22784000.0,2900000.0,1694000.0,9149000.0,,,,,36527000.0,-1516000.0,,0.0,-1516000.0,-6450000.0,-22931000.0,1545000.0,-39709000.0,-4424000,2010-09-30,20.61000061035156,20.940000534057614,19.979999542236328,20.06999969482422,17.307025909423828,323900.0
2010-12-31,241426000.0,-167859000.0,73567000.0,-90350000.0,-90350000.0,,,-16783000.0,-1961000.0,,-18744000,0.0,-18744000,6951000.0,-11805000,,-11805000,-11805000,9721000.0,101543000.0,347439000.0,476592000.0,30685000.0,966000.0,220302000.0,251953000.0,728545000,211404000.0,134000.0,211538000.0,198700000.0,231825000.0,443363000,218793000.0,-2344000.0,67681000.0,285182000.0,728545000,-11805000.0,2769000.0,-3140000.0,40893000.0,,,,,28717000.0,-1478000.0,,-1301000.0,-2779000.0,-6438000.0,-20500000.0,-10573000.0,-49470000.0,-22840000,2010-12-31,23.18000030517578,23.209999084472656,22.51000022888184,22.540000915527344,19.55601119995117,273500.0
2011-03-31,312889000.0,-221479000.0,91410000.0,-90834000.0,-90834000.0,,,576000.0,-1645000.0,,-1069000,,-1069000,419000.0,-638000,,-638000,-638000,11420000.0,173787000.0,438791000.0,641059000.0,34746000.0,903000.0,219935000.0,255584000.0,896643000,332491000.0,100064000.0,432555000.0,180157000.0,213518000.0,646073000,226602000.0,,22426000.0,250570000.0,896643000,-638000.0,2651000.0,475000.0,-39616000.0,,,,,-37128000.0,-6246000.0,,0.0,-6246000.0,-6321000.0,81457000.0,-31441000.0,45011000.0,1699000,2011-03-31,24.09000015258789,24.190000534057614,22.79999923706055,24.11000061035156,21.0275936126709,303100.0
2011-06-30,706423000.0,-494984000.0,211439000.0,-113518000.0,-113518000.0,,,97921000.0,-1824000.0,,96097000,,96097000,-37670000.0,58577000,,58577000,58577000,37218000.0,266032000.0,389763000.0,710916000.0,38732000.0,1052000.0,219850000.0,259634000.0,970550000,327698000.0,100033000.0,427731000.0,206049000.0,239863000.0,667594000,232724000.0,,66478000.0,302956000.0,970550000,58577000.0,2717000.0,1426000.0,-44531000.0,,,,,18189000.0,-6181000.0,,-2637000.0,-8931000.0,-6753000.0,25892000.0,-4458000.0,14761000.0,25798000,2011-06-30,29.60000038146973,29.979999542236328,29.60000038146973,29.809999465942386,26.11950874328613,241000.0
2011-09-30,503584000.0,-355678000.0,147906000.0,-106993000.0,-106993000.0,,,40913000.0,-1641000.0,,39272000,0.0,39272000,-15126000.0,24169000,,24169000,24169000,20656000.0,160647000.0,337698000.0,536500000.0,40774000.0,976000.0,219962000.0,261712000.0,798212000,190939000.0,22000.0,190961000.0,268700000.0,302752000.0,493713000,236671000.0,,64805000.0,304499000.0,798212000,24169000.0,2946000.0,1828000.0,21970000.0,,,,,50913000.0,-4532000.0,,-324000.0,-4920000.0,-6724000.0,-37349000.0,-17437000.0,-61322000.0,-16562000,2011-09-30,26.63999938964844,27.0,26.149999618530273,26.18000030517578,23.07602119445801,316800.0
2011-12-31,270422000.0,-189587000.0,80835000.0,-93628000.0,-93628000.0,,,-12793000.0,-2854000.0,,-15647000,-1550000.0,-17197000,7058000.0,-10115000,,-10115000,-10115000,17487000.0,109273000.0,386924000.0,532066000.0,41394000.0,980000.0,196462000.0,238836000.0,770902000,226577000.0,22000.0,226599000.0,247300000.0,264557000.0,491156000,243227000.0,,34299000.0,279746000.0,770902000,-10115000.0,2991000.0,4974000.0,45279000.0,,,,,43129000.0,-2495000.0,,-2973000.0,-5481000.0,-6672000.0,-21400000.0,-10143000.0,-39004000.0,-3169000,2011-12-30,30.459999084472656,30.459999084472656,30.03000068664551,30.10000038146973,26.662464141845703,239200.0
