Report Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Treasury Stock,Retained Earnings,Total Equity,Total Liabilities & Equity,Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Change in Accounts Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Acquisitions & Divestitures,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,Price Date,Open,High,Low,Close,Adj Close,Volume
2011-06-30,320912000.0,-88795000.0,232117000.0,-176033000.0,-51840000.0,,-118606000.0,56084000.0,-106495000.0,-112916000.0,-50411000,-104346000.0,-154757000,-6429000.0,-161186000,17559000.0,-143829000,-151471000,260893000.0,197475000.0,,1057751000.0,23984465000.0,,4092290000.0,28076755000.0,29134506000,702378000.0,,1944309000.0,12119952000.0,12119952000.0,14064261000,16388818000.0,,-2842842000.0,15070245000.0,29134506000,-143627000.0,124428000.0,11516000.0,-10776000.0,,,,,-18459000.0,-256688000.0,,-791206000.0,-826116000.0,-64987000.0,59790000.0,1156462000.0,1080549000.0,236149000,2011-06-30,35.83000183105469,36.0,35.540000915527344,35.84000015258789,26.247568130493164,5079900.0
2011-09-30,469137000.0,-137029000.0,332108000.0,-240086000.0,-53341000.0,,-182774000.0,92022000.0,-47720000.0,-135863000.0,44302000,-4585000.0,39717000,2838000.0,42555000,23313000.0,65845000,55436000,216749000.0,216423000.0,,954743000.0,23684202000.0,,3947359000.0,27631561000.0,28586304000,633044000.0,,1837061000.0,12147277000.0,12147277000.0,13984338000,16370173000.0,,-2916997000.0,14601966000.0,28586304000,65868000.0,198031000.0,-74156000.0,-68899000.0,,,,,120844000.0,-357823000.0,,-21000000.0,-150663000.0,-128154000.0,387210000.0,0.0,-11375000.0,-44144000,2011-09-30,25.059999465942386,25.6299991607666,24.239999771118164,24.25,17.948802947998047,4272200.0
2011-12-31,401855000.0,-106650000.0,295205000.0,-221576000.0,-50797000.0,,-160990000.0,73629000.0,-121150000.0,-127265000.0,-47521000,-65028000.0,-112549000,8184000.0,-104365000,64350000.0,-35183000,-45459000,176072000.0,147999000.0,,1163747000.0,22629630000.0,,3930535000.0,26560165000.0,27723912000,639490000.0,,1886030000.0,11382408000.0,11382408000.0,13268438000,16353922000.0,,-3092162000.0,14455474000.0,27723912000,-40015000.0,198304000.0,11018000.0,-67190000.0,,,,,102117000.0,-261565000.0,,-28084000.0,565458000.0,-129949000.0,-39468000.0,0.0,-710701000.0,-40677000,2011-12-30,28.6200008392334,28.86000061035156,28.53000068664551,28.59000015258789,21.383075714111328,2030100.0
2012-03-31,479430000.0,-135612000.0,343818000.0,-244774000.0,-60159000.0,,-180280000.0,99044000.0,-140735000.0,-133056000.0,-41691000,243142000.0,201451000,-12124000.0,189327000,23770000.0,212979000,202412000,343736000.0,163679000.0,,948796000.0,24321584000.0,,3597573000.0,27919157000.0,28867953000,674084000.0,,1936372000.0,12380921000.0,12380921000.0,14317293000,16374858000.0,,-3019829000.0,14550660000.0,28867953000,213097000.0,191825000.0,-252782000.0,-80705000.0,,,,,71435000.0,-194128000.0,,-349052000.0,176561000.0,-128942000.0,895823000.0,18591000.0,-80218000.0,167664000,2012-03-30,35.61000061035156,36.02999877929688,35.459999084472656,36.02000045776367,27.16246032714844,3158200.0
2012-06-30,501181000.0,-140993000.0,360188000.0,-237398000.0,-51415000.0,,-178756000.0,122790000.0,-105028000.0,-127582000.0,17762000,-21166000.0,-3404000,-8075000.0,-11479000,16147000.0,1929000,-8120000,293631000.0,168008000.0,,909149000.0,24166196000.0,,3340218000.0,27506414000.0,28415563000,600019000.0,,1812411000.0,12433585000.0,12433585000.0,14245996000,16378044000.0,,-3159462000.0,14169567000.0,28415563000,4669000.0,187777000.0,-25319000.0,-78457000.0,,,,,88670000.0,-287097000.0,,-18642000.0,13798000.0,-130980000.0,550606000.0,4473000.0,-159684000.0,-50106000,2012-06-29,32.389999389648445,33.259998321533196,32.389999389648445,33.22999954223633,25.27972984313965,4722900.0
2012-09-30,499462000.0,-142161000.0,357301000.0,-251614000.0,-55886000.0,,-190148000.0,105687000.0,-117404000.0,-122817000.0,-11717000,-17760000.0,-29477000,19983000.0,-9494000,-23404000.0,-36221000,-46526000,158188000.0,181855000.0,,1133179000.0,24071852000.0,,3371391000.0,27443243000.0,28576422000,625873000.0,,1823841000.0,12578060000.0,12578060000.0,14401901000,16400406000.0,,-3335757000.0,14174521000.0,28576422000,-32898000.0,198296000.0,55207000.0,-7362000.0,,,,,213243000.0,-335770000.0,,-19841000.0,-238236000.0,-129237000.0,48235000.0,6378000.0,-105976000.0,-135442000,2012-09-28,34.5,35.11999893188477,34.40999984741211,35.029998779296875,26.85692977905273,3729700.0
2012-12-31,480445000.0,-136293000.0,344152000.0,-245100000.0,-60608000.0,,-175078000.0,99052000.0,-107991000.0,-121760000.0,-8939000,-262448000.0,-271387000,-3364000.0,-274751000,59412000.0,-218407000,-228712000,100810000.0,171084000.0,,662847000.0,23328463000.0,,3318835000.0,26647298000.0,27310145000,611770000.0,,1746015000.0,11790794000.0,11790794000.0,13536809000,16416473000.0,,-3696093000.0,13773336000.0,27310145000,-215340000.0,189561000.0,133709000.0,-17786000.0,,,,,90144000.0,-311380000.0,,-142632000.0,577492000.0,-178675000.0,-1903045000.0,1539000.0,-725633000.0,-57378000,2012-12-31,35.70000076293945,36.58000183105469,35.56999969482422,36.4900016784668,28.20016098022461,2711400.0
2013-03-31,479971000.0,-150263000.0,329708000.0,-232669000.0,-56197000.0,,-172119000.0,97039000.0,-77362000.0,-114641000.0,19677000,321494000.0,341171000,-51866000.0,289305000,7627000.0,284829000,265416000,785359000.0,139691000.0,,1187046000.0,18302862000.0,,4585391000.0,22888253000.0,24075299000,589034000.0,,1308143000.0,9074123000.0,9074123000.0,10382266000,16466110000.0,,-3561429000.0,13693033000.0,24075299000,296932000.0,177431000.0,-337168000.0,-8055000.0,,,,,129140000.0,-230592000.0,,-258414000.0,2814582000.0,-140528000.0,-2127583000.0,5202000.0,-2261865000.0,684549000,2013-03-28,39.79999923706055,40.040000915527344,39.61000061035156,39.97999954223633,31.118167877197266,1840400.0
2013-06-30,410693000.0,-134843000.0,275850000.0,-217336000.0,-54909000.0,,-155656000.0,58514000.0,-87045000.0,-92214000.0,-28531000,28427000.0,-104000,-20488000.0,-20592000,15607000.0,2299000,-1517000,385424000.0,124980000.0,,752012000.0,18475956000.0,,4809600000.0,23285556000.0,24037568000,651081000.0,,1297756000.0,8417310000.0,8417310000.0,9715066000,17944815000.0,,-3704034000.0,14322502000.0,24037568000,-4985000.0,159412000.0,-16815000.0,-63184000.0,,,,,74428000.0,-450242000.0,,-339957000.0,-396730000.0,-147662000.0,-669608000.0,1497140000.0,-23912000.0,-399935000,2013-06-28,37.86999893188477,38.13000106811523,37.38000106811523,37.72000122070313,29.569997787475586,4192600.0
2013-09-30,423058000.0,-128834000.0,294224000.0,-216843000.0,-55034000.0,,-155439000.0,77381000.0,-45749000.0,-84642000.0,31632000,-68122000.0,-36490000,-12180000.0,-48670000,41503000.0,-5399000,-7534000,121693000.0,137879000.0,,495681000.0,19059538000.0,,5234324000.0,24293862000.0,24789543000,692241000.0,,1406704000.0,9119317000.0,9119317000.0,10526021000,17957597000.0,,-3852846000.0,14263522000.0,24789543000,-7167000.0,159242000.0,16921000.0,-40316000.0,,,,,128680000.0,-319580000.0,,-899862000.0,-751184000.0,-142898000.0,535879000.0,52000.0,356667000.0,-263731000,2013-09-30,38.099998474121094,38.34000015258789,37.52000045776367,37.61999893188477,29.713886260986328,3333100.0
