Report Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Treasury Stock,Retained Earnings,Total Equity,Total Liabilities & Equity,Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Change in Accounts Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Acquisitions & Divestitures,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,Price Date,Open,High,Low,Close,Adj Close,Volume
2016-06-30,1555100000.0,-787000000.0,768100000.0,-446000000.0,-349300000.0,-96700000.0,,322100000.0,-2700000.0,-2700000.0,319400000,,319400000,-80500000.0,238900000,,238900000,238900000,487200000.0,948200000.0,557500000.0,2162000000.0,534000000.0,,5091100000.0,5625100000.0,7787100000,1350200000.0,,1350200000.0,3374800000.0,4064500000.0,5414700000,2370100000.0,,,2372400000.0,7787100000,238900000.0,44900000.0,10900000.0,15900000.0,,,,,310600000.0,-33000000.0,,0.0,-30600000.0,0.0,3370100000.0,,207200000.0,487200000,,,,,,,
2016-09-30,1567400000.0,-794500000.0,772900000.0,-449700000.0,-354500000.0,-95200000.0,,323200000.0,-23400000.0,-23400000.0,299800000,0.0,299800000,-72900000.0,226900000,,226900000,226900000,724800000.0,972000000.0,558100000.0,2359200000.0,538300000.0,,5235800000.0,5774100000.0,8133300000,1369000000.0,,1369000000.0,3509100000.0,4204700000.0,5573700000,2378800000.0,,202700000.0,2559600000.0,8133300000,226900000.0,45100000.0,15500000.0,44100000.0,,,,,331600000.0,-28600000.0,,-177800000.0,-206500000.0,-24200000.0,138500000.0,,111600000.0,237600000,2016-09-30,42.77824401855469,42.90376663208008,42.07531356811523,42.59414291381836,41.79082489013672,2333118.0
2016-12-31,781000000.0,-331700000.0,449300000.0,-295900000.0,-230500000.0,-65400000.0,,153400000.0,-25100000.0,-20300000.0,128300000,0.0,128300000,-35900000.0,92400000,132100000.0,224500000,224500000,803200000.0,945400000.0,544600000.0,2488700000.0,547600000.0,,5153500000.0,5701100000.0,8189800000,1466500000.0,,1466500000.0,3358000000.0,4032300000.0,5498800000,2430700000.0,,403000000.0,2691000000.0,8189800000,92400000.0,27000000.0,-7700000.0,51300000.0,,,,,317500000.0,-20100000.0,,9500000.0,-34500000.0,-24200000.0,-156700000.0,0.0,-177000000.0,78400000,2016-12-30,45.35564804077149,45.58995819091797,44.67782211303711,44.878662109375,44.08854675292969,842595.0
2017-03-31,1535200000.0,-791200000.0,744000000.0,-448400000.0,-352200000.0,-96200000.0,,295600000.0,-23300000.0,-22600000.0,272300000,,272300000,-72600000.0,199700000,,199700000,199700000,817600000.0,944100000.0,571600000.0,2517400000.0,552900000.0,,5164000000.0,5716900000.0,8234300000,1401000000.0,,1401000000.0,3262700000.0,3941400000.0,5342400000,2411300000.0,,578500000.0,2891900000.0,8234300000,199700000.0,36700000.0,12000000.0,-100100000.0,,,,,148300000.0,-26800000.0,,0.0,-27400000.0,-24200000.0,-95500000.0,,-119400000.0,14400000,2017-03-31,49.84937286376953,50.5439338684082,49.69037628173828,50.39330673217773,49.5657958984375,1458737.0
2017-06-30,1628800000.0,-823700000.0,805100000.0,-456000000.0,-356900000.0,-99100000.0,,349100000.0,-23500000.0,-22700000.0,325600000,,325600000,-85500000.0,240100000,,240100000,240100000,968400000.0,985000000.0,560600000.0,2701700000.0,562800000.0,,5202600000.0,5765400000.0,8467100000,1370800000.0,,1370800000.0,3208100000.0,3923300000.0,5294100000,2430600000.0,,794200000.0,3173000000.0,8467100000,240100000.0,37100000.0,13300000.0,-44800000.0,,,,,245700000.0,-28800000.0,,0.0,-31200000.0,-24400000.0,-63300000.0,0.0,-80700000.0,150800000,2017-06-30,52.6527214050293,53.28870391845703,52.63598251342773,53.012550354003906,52.20038986206055,1406396.0
2017-09-30,1685300000.0,-845900000.0,839400000.0,-482700000.0,-380700000.0,-102000000.0,,356700000.0,-23700000.0,-22900000.0,333000000,15300000.0,348300000,-80500000.0,267800000,,267800000,267800000,910900000.0,1075100000.0,576200000.0,2695300000.0,673200000.0,,5958500000.0,6631700000.0,9327000000,1379300000.0,,1379300000.0,3671900000.0,4469400000.0,5848700000,2452700000.0,,1037800000.0,3478300000.0,9327000000,267800000.0,39900000.0,-3400000.0,14700000.0,,,,,319000000.0,-32100000.0,,-802100000.0,-829700000.0,-24200000.0,461500000.0,0.0,440900000.0,-57500000,2017-09-29,58.48535537719727,59.4728012084961,58.368202209472656,59.23849487304688,58.39300918579102,1267776.0
2017-12-31,906800000.0,-373900000.0,532900000.0,-391300000.0,-319300000.0,-72000000.0,,141600000.0,-14200000.0,-20500000.0,127400000,0.0,127400000,49300000.0,176700000,160200000.0,336900000,336900000,962100000.0,1020500000.0,506700000.0,2936800000.0,610400000.0,,6953400000.0,7563800000.0,10500600000,1444300000.0,0.0,1602300000.0,4056200000.0,5090100000.0,6692400000,2447600000.0,,1350300000.0,3808200000.0,10500600000,176700000.0,44600000.0,-59700000.0,145500000.0,,,,,463400000.0,-23400000.0,,-733000000.0,-781400000.0,-24400000.0,379400000.0,0.0,358900000.0,51200000,2017-12-29,60.8953971862793,61.087867736816406,60.5439338684082,60.5439338684082,59.7375373840332,1007385.0
2018-03-31,1492200000.0,-725900000.0,766300000.0,-488400000.0,-388500000.0,-99900000.0,,277900000.0,-24000000.0,-23300000.0,253900000,,253900000,-39900000.0,214000000,47200000.0,261200000,261200000,1015700000.0,1172100000.0,615900000.0,3079700000.0,709800000.0,,6865900000.0,7575700000.0,10655400000,1461400000.0,,1461400000.0,3996900000.0,5084300000.0,6545700000,2479600000.0,,1583300000.0,4109700000.0,10655400000,214000000.0,55900000.0,11000000.0,-150100000.0,,,,,171000000.0,-25900000.0,,-7700000.0,-39000000.0,-24300000.0,-74200000.0,,-94200000.0,53600000,2018-03-29,64.45188140869139,65.23849487304689,64.10041809082031,64.87029266357422,64.06528472900389,1643006.0
2018-06-30,1856000000.0,-917100000.0,938900000.0,-556500000.0,-445500000.0,-111000000.0,,382400000.0,-26400000.0,-25300000.0,356000000,,356000000,-61000000.0,295000000,,295000000,294800000,2368200000.0,1187800000.0,642300000.0,4503400000.0,690400000.0,,6792300000.0,7482700000.0,11986100000,1499400000.0,799300000.0,2298700000.0,2927400000.0,4045500000.0,6344200000,3840300000.0,,1853900000.0,5641900000.0,11986100000,342200000.0,62300000.0,15500000.0,-38000000.0,,,,,341800000.0,-32800000.0,,-1600000.0,-25100000.0,-24400000.0,-251800000.0,1338200000.0,1073000000.0,1352500000,2018-06-29,63.78242874145508,64.94561004638672,63.78242874145508,64.52719879150389,63.7850456237793,4107215.0
2018-09-30,1840100000.0,-915800000.0,924300000.0,-602900000.0,-490400000.0,-112500000.0,,321400000.0,-25200000.0,-24400000.0,296200000,0.0,296200000,-50900000.0,245300000,,245300000,227900000,1145100000.0,1295600000.0,649200000.0,3414300000.0,682300000.0,,9766200000.0,10448500000.0,13862800000,1655000000.0,1824500000.0,3479500000.0,3178000000.0,4534200000.0,8013700000,3866000000.0,,2057100000.0,5849100000.0,13862800000,245300000.0,66600000.0,14000000.0,60900000.0,,,,,386800000.0,-35000000.0,,-2815900000.0,-2850700000.0,-24500000.0,1286700000.0,-800000.0,1255700000.0,-1223100000,2018-09-28,70.84518432617188,70.878662109375,70.02510833740234,70.46025085449219,69.70802307128906,5996630.0
