Report Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common),"Cash, Cash Equivalents & Short Term Investments",Accounts & Notes Receivable,Inventories,Total Current Assets,"Property, Plant & Equipment, Net",Long Term Investments & Receivables,Other Long Term Assets,Total Noncurrent Assets,Total Assets,Payables & Accruals,Short Term Debt,Total Current Liabilities,Long Term Debt,Total Noncurrent Liabilities,Total Liabilities,Share Capital & Additional Paid-In Capital,Treasury Stock,Retained Earnings,Total Equity,Total Liabilities & Equity,Net Income/Starting Line,Depreciation & Amortization,Non-Cash Items,Change in Working Capital,Change in Accounts Receivable,Change in Inventories,Change in Accounts Payable,Change in Other,Net Cash from Operating Activities,Change in Fixed Assets & Intangibles,Net Change in Long Term Investment,Net Cash from Acquisitions & Divestitures,Net Cash from Investing Activities,Dividends Paid,Cash from (Repayment of) Debt,Cash from (Repurchase of) Equity,Net Cash from Financing Activities,Net Change in Cash,Price Date,Open,High,Low,Close,Adj Close,Volume
2009-03-31,242400000.0,-173100000.0,69300000.0,-47200000.0,-42900000.0,-4300000.0,,22100000.0,-3600000.0,-3600000.0,18500000,-900000.0,17600000,-2500000.0,15400000,,15400000,15400000,65600000.0,137200000.0,120000000.0,356200000.0,517700000.0,,267600000.0,785300000.0,1141500000,104800000.0,3900000.0,138700000.0,384000000.0,514200000.0,652900000,,,,488600000.0,1141500000,15400000.0,15000000.0,5500000.0,-39200000.0,,,,,-3300000.0,-26700000.0,,,-25200000.0,-5000000.0,11500000.0,700000.0,6600000.0,-24500000,2009-03-31,16.584999084472653,16.809999465942386,16.155000686645508,16.405000686645508,14.555829048156738,473400.0
2009-06-30,261000000.0,-182300000.0,78700000.0,-49800000.0,-45100000.0,-4700000.0,,28900000.0,-3400000.0,-3400000.0,25500000,-200000.0,25300000,-6100000.0,19700000,,19700000,19700000,86900000.0,143400000.0,130000000.0,396200000.0,548000000.0,,273300000.0,821300000.0,1217500000,120700000.0,3900000.0,161500000.0,386300000.0,523000000.0,684500000,,,,533000000.0,1217500000,19700000.0,16500000.0,-2200000.0,15400000.0,,,,,49400000.0,-25000000.0,,,-24500000.0,-4900000.0,-5300000.0,2100000.0,-7300000.0,21600000,2009-06-30,17.360000610351562,17.549999237060547,17.309999465942386,17.424999237060547,15.528225898742676,258600.0
2009-09-30,258900000.0,-187200000.0,71700000.0,-49400000.0,-44300000.0,-5100000.0,,22300000.0,-3500000.0,-3500000.0,18800000,3600000.0,22400000,-6000000.0,17200000,,17200000,17200000,79500000.0,142500000.0,135900000.0,399100000.0,570400000.0,,294400000.0,864800000.0,1263900000,125400000.0,4000000.0,162800000.0,393000000.0,535400000.0,698200000,,,,565700000.0,1263900000,17200000.0,18300000.0,2200000.0,1300000.0,,,,,39000000.0,-27500000.0,,-16900000.0,-42100000.0,-4900000.0,-1800000.0,1500000.0,-4400000.0,-4800000,2009-09-30,20.395000457763672,20.45499992370605,19.9950008392334,20.30500030517578,18.17428207397461,199400.0
2009-12-31,293400000.0,-209500000.0,83900000.0,-51200000.0,-45400000.0,-5800000.0,,32700000.0,-3900000.0,-3900000.0,28800000,-11000000.0,17800000,1100000.0,20300000,,20300000,20300000,83100000.0,138700000.0,129200000.0,397200000.0,577100000.0,,296700000.0,873800000.0,1271000000,120900000.0,500000.0,171100000.0,379100000.0,520800000.0,691900000,81500000.0,-52100000.0,569400000.0,579100000.0,1271000000,20300000.0,18300000.0,7100000.0,6900000.0,,,,,52600000.0,-28600000.0,2600000.0,0.0,-30100000.0,-5300000.0,-14600000.0,700000.0,-17500000.0,3600000,2009-12-31,19.94499969482422,19.959999084472656,19.59000015258789,19.600000381469727,17.612516403198242,117400.0
2010-03-31,274700000.0,-192500000.0,82200000.0,-52000000.0,-46600000.0,-5400000.0,,30200000.0,-3900000.0,-3900000.0,26300000,-1300000.0,25000000,-6200000.0,19800000,,19800000,19800000,65900000.0,146600000.0,144800000.0,404900000.0,556200000.0,,292500000.0,848700000.0,1253600000,127000000.0,21100000.0,183800000.0,348300000.0,490100000.0,673900000,,,,579700000.0,1253600000,19800000.0,17700000.0,1400000.0,-27400000.0,,,,,11500000.0,-17700000.0,-700000.0,-1300000.0,-19700000.0,-5300000.0,-2500000.0,1900000.0,-5900000.0,-17200000,2010-03-31,20.905000686645508,21.20499992370605,20.895000457763672,20.975000381469727,18.92670249938965,302200.0
2010-06-30,281800000.0,-198600000.0,83200000.0,-51500000.0,-45800000.0,-5700000.0,,31700000.0,-3800000.0,-3800000.0,27900000,-1200000.0,26700000,-6600000.0,21700000,,21700000,21700000,67500000.0,145700000.0,143300000.0,403900000.0,532500000.0,,285700000.0,818200000.0,1222100000,121600000.0,400000.0,158600000.0,356800000.0,492500000.0,651100000,,,,571000000.0,1222100000,21800000.0,17700000.0,-400000.0,-7500000.0,,,,,31600000.0,-14900000.0,-2100000.0,0.0,-16900000.0,-5400000.0,-2700000.0,500000.0,-9300000.0,1600000,2010-06-30,18.174999237060547,18.334999084472656,18.09000015258789,18.2450008392334,16.524120330810547,458800.0
2010-09-30,271400000.0,-196700000.0,74700000.0,-50800000.0,-44900000.0,-5900000.0,,23900000.0,-4100000.0,-4100000.0,19800000,1400000.0,21200000,-4500000.0,17800000,,17800000,17800000,97100000.0,142800000.0,148400000.0,441200000.0,556700000.0,,301700000.0,858400000.0,1299600000,128400000.0,1400000.0,158200000.0,369300000.0,509300000.0,667500000,,,,632100000.0,1299600000,17700000.0,18300000.0,400000.0,11600000.0,,,,,48000000.0,-17200000.0,2800000.0,-2400000.0,-18800000.0,-5300000.0,600000.0,500000.0,-4200000.0,29600000,2010-09-30,17.194999694824222,17.290000915527347,16.954999923706055,17.155000686645508,15.60771369934082,373000.0
2010-12-31,276800000.0,-198800000.0,78000000.0,-57300000.0,-50400000.0,-6900000.0,,20700000.0,-4400000.0,-4400000.0,16300000,-14700000.0,1600000,3700000.0,6000000,,6000000,6000000,110200000.0,126400000.0,147000000.0,436600000.0,554800000.0,,302900000.0,857700000.0,1294300000,126500000.0,300000.0,169700000.0,358100000.0,498900000.0,668600000,85900000.0,-41500000.0,612600000.0,625700000.0,1294300000,6000000.0,19500000.0,10900000.0,10800000.0,,,,,47200000.0,-24000000.0,1700000.0,0.0,-18600000.0,-5700000.0,-9700000.0,800000.0,-14600000.0,13100000,2010-12-31,21.07999992370605,21.07999992370605,20.565000534057614,20.600000381469727,18.83091926574707,155600.0
2011-03-31,295400000.0,-207400000.0,88000000.0,-57500000.0,-50600000.0,-6900000.0,,30500000.0,-4500000.0,-4500000.0,26000000,-1700000.0,24300000,-6100000.0,19600000,,19600000,19600000,94600000.0,161200000.0,157100000.0,481100000.0,574500000.0,,310500000.0,885000000.0,1366100000,133500000.0,6300000.0,182800000.0,364700000.0,520200000.0,703000000,,,,663100000.0,1366100000,19600000.0,19500000.0,2100000.0,-31700000.0,,,,,9500000.0,-19800000.0,,,-29100000.0,-5400000.0,5700000.0,700000.0,100000.0,-15600000,2011-03-31,22.26499938964844,22.450000762939453,22.26000022888184,22.38500022888184,20.548885345458984,195600.0
2011-06-30,307900000.0,-223300000.0,84600000.0,-53700000.0,-46400000.0,-7300000.0,,30900000.0,-4300000.0,-4300000.0,26600000,-3100000.0,23500000,-5300000.0,20100000,,20100000,20100000,110400000.0,165700000.0,161200000.0,510400000.0,581500000.0,,323400000.0,904900000.0,1415300000,141000000.0,6300000.0,192700000.0,367200000.0,526600000.0,719300000,,,,696000000.0,1415300000,20100000.0,19300000.0,1300000.0,-1000000.0,,,,,39700000.0,-18400000.0,,,-23100000.0,-6000000.0,-200000.0,3200000.0,-2800000.0,15800000,2011-06-30,21.709999084472656,21.934999465942386,21.649999618530273,21.8799991607666,20.161062240600586,171600.0
