Date,Open,High,Low,Close,Adj Close,Volume
1980-03-17,0.0,5.382716178894043,5.234568119049072,5.234568119049072,2.533684492111206,44550.0
1980-03-18,0.0,5.3333330154418945,5.259259223937988,5.3086419105529785,2.5695395469665527,34425.0
1980-03-19,0.0,5.2839508056640625,5.234568119049072,5.2839508056640625,2.557587146759033,9113.0
1980-03-20,0.0,5.234568119049072,5.234568119049072,5.234568119049072,2.533684492111206,7088.0
1980-03-21,0.0,5.259259223937988,5.185184955596924,5.259259223937988,2.545635938644409,24300.0
1980-03-24,0.0,5.259259223937988,5.160493850708008,5.209877014160156,2.5217347145080566,43538.0
1980-03-25,0.0,5.234568119049072,5.086420059204102,5.086420059204102,2.461977243423462,61763.0
1980-03-26,0.0,5.185184955596924,5.086420059204102,5.160493850708008,2.497831344604492,81000.0
1980-03-27,0.0,5.086420059204102,4.938271999359131,4.938271999359131,2.390268564224243,74419.0
1980-03-28,0.0,4.987654209136963,4.938271999359131,4.962963104248047,2.402219772338867,31388.0
1980-03-31,0.0,5.061728000640869,5.012345790863037,5.061728000640869,2.450025796890259,30881.0
1980-04-01,0.0,5.086420059204102,4.888888835906982,4.888888835906982,2.3663666248321533,266288.0
1980-04-02,0.0,4.888888835906982,4.839506149291992,4.888888835906982,2.3663666248321533,2531.0
1980-04-03,0.0,5.111111164093018,4.938271999359131,5.111111164093018,2.4739291667938232,80494.0
1980-04-07,0.0,5.135801792144775,5.061728000640869,5.135801792144775,2.4858784675598145,64800.0
1980-04-08,0.0,5.3333330154418945,5.086420059204102,5.3333330154418945,2.581488847732544,181744.0
1980-04-09,0.0,5.358025074005127,5.259259223937988,5.3333330154418945,2.581488847732544,33919.0
1980-04-10,0.0,5.3333330154418945,5.2839508056640625,5.3086419105529785,2.5695395469665527,22781.0
1980-04-11,0.0,5.3086419105529785,5.160493850708008,5.160493850708008,2.497831344604492,34425.0
1980-04-14,0.0,5.160493850708008,5.135801792144775,5.135801792144775,2.4858784675598145,15694.0
1980-04-15,0.0,5.135801792144775,5.135801792144775,5.135801792144775,2.4858784675598145,21263.0
1980-04-16,0.0,5.160493850708008,5.061728000640869,5.061728000640869,2.450025796890259,22781.0
1980-04-17,0.0,5.061728000640869,4.938271999359131,4.938271999359131,2.390268564224243,268819.0
1980-04-18,0.0,5.037036895751953,5.012345790863037,5.012345790863037,2.4261224269866943,10631.0
1980-04-21,0.0,5.037036895751953,4.938271999359131,4.938271999359131,2.390268564224243,12656.0
1980-04-22,0.0,5.037036895751953,4.938271999359131,5.037036895751953,2.4380738735198975,16706.0
1980-04-23,0.0,5.259259223937988,5.135801792144775,5.259259223937988,2.545635938644409,62775.0
1980-04-24,0.0,5.259259223937988,5.209877014160156,5.234568119049072,2.533684492111206,4050.0
1980-04-25,0.0,5.209877014160156,5.135801792144775,5.135801792144775,2.4858784675598145,11644.0
1980-04-28,0.0,5.209877014160156,5.135801792144775,5.135801792144775,2.4858784675598145,151369.0
1980-04-29,0.0,5.111111164093018,5.111111164093018,5.111111164093018,2.4739291667938232,2025.0
1980-04-30,0.0,5.086420059204102,5.037036895751953,5.061728000640869,2.450025796890259,17719.0
1980-05-01,0.0,5.111111164093018,5.037036895751953,5.086420059204102,2.461977243423462,9113.0
1980-05-02,0.0,5.061728000640869,4.938271999359131,4.938271999359131,2.390268564224243,23288.0
1980-05-05,0.0,4.962963104248047,4.938271999359131,4.938271999359131,2.390268564224243,13669.0
1980-05-06,0.0,4.962963104248047,4.913579940795898,4.938271999359131,2.390268564224243,31894.0
1980-05-07,0.0,4.888888835906982,4.839506149291992,4.864198207855225,2.3544137477874756,82013.0
1980-05-08,0.0,4.839506149291992,4.740740776062012,4.839506149291992,2.342463254928589,329569.0
1980-05-09,0.0,4.839506149291992,4.740740776062012,4.740740776062012,2.2946572303771973,11644.0
1980-05-12,0.0,4.790122985839844,4.7160491943359375,4.790122985839844,2.3185603618621826,18731.0
1980-05-13,0.0,4.790122985839844,4.740740776062012,4.790122985839844,2.3185603618621826,4556.0
1980-05-14,0.0,4.888888835906982,4.765431880950928,4.888888835906982,2.3663666248321533,23288.0
1980-05-15,0.0,4.888888835906982,4.839506149291992,4.839506149291992,2.342463254928589,28350.0
1980-05-16,0.0,4.913579940795898,4.839506149291992,4.888888835906982,2.3663666248321533,53156.0
1980-05-19,0.0,4.790122985839844,4.740740776062012,4.790122985839844,2.3185603618621826,85556.0
1980-05-20,0.0,4.790122985839844,4.765431880950928,4.765431880950928,2.306610107421875,8100.0
1980-05-21,0.0,4.888888835906982,4.765431880950928,4.888888835906982,2.3663666248321533,39994.0
1980-05-22,0.0,5.185184955596924,4.938271999359131,5.135801792144775,2.4858784675598145,33413.0
1980-05-23,0.0,5.135801792144775,5.012345790863037,5.012345790863037,2.4261224269866943,32906.0
1980-05-27,0.0,5.037036895751953,4.938271999359131,5.037036895751953,2.4380738735198975,42525.0
1980-05-28,0.0,5.086420059204102,4.962963104248047,5.012345790863037,2.4261224269866943,153394.0
1980-05-29,0.0,5.135801792144775,4.962963104248047,5.135801792144775,2.4858784675598145,84038.0
1980-05-30,0.0,5.135801792144775,5.037036895751953,5.037036895751953,2.4380738735198975,39994.0
1980-06-02,0.0,5.086420059204102,5.037036895751953,5.037036895751953,2.4380738735198975,7088.0
1980-06-03,0.0,5.086420059204102,5.037036895751953,5.037036895751953,2.4380738735198975,3038.0
1980-06-04,0.0,5.135801792144775,5.037036895751953,5.135801792144775,2.4858784675598145,13163.0
1980-06-05,0.0,5.2839508056640625,5.209877014160156,5.2839508056640625,2.557587146759033,27844.0
1980-06-06,0.0,5.234568119049072,5.185184955596924,5.234568119049072,2.533684492111206,7088.0
1980-06-09,0.0,5.3333330154418945,5.209877014160156,5.234568119049072,2.533684492111206,33413.0
1980-06-10,0.0,5.2839508056640625,5.185184955596924,5.185184955596924,2.509781837463379,33413.0
1980-06-11,0.0,5.2839508056640625,5.086420059204102,5.135801792144775,2.4858784675598145,68850.0
1980-06-12,0.0,5.185184955596924,5.086420059204102,5.086420059204102,2.461977243423462,30375.0
1980-06-13,0.0,5.086420059204102,5.061728000640869,5.061728000640869,2.450025796890259,26831.0
1980-06-16,0.0,5.135801792144775,5.061728000640869,5.111111164093018,2.4739291667938232,53156.0
1980-06-17,0.0,5.209877014160156,5.111111164093018,5.160493850708008,2.497831344604492,20756.0
1980-06-18,0.0,5.185184955596924,5.135801792144775,5.185184955596924,2.509781837463379,19744.0
1980-06-19,0.0,5.185184955596924,5.111111164093018,5.111111164093018,2.4739291667938232,9619.0
1980-06-20,0.0,5.086420059204102,5.037036895751953,5.037036895751953,2.4380738735198975,37463.0
1980-06-23,0.0,5.086420059204102,5.037036895751953,5.061728000640869,2.450025796890259,36956.0
1980-06-24,0.0,5.086420059204102,4.987654209136963,4.987654209136963,2.4141721725463867,251100.0
1980-06-25,0.0,5.111111164093018,4.987654209136963,5.111111164093018,2.4739291667938232,46069.0
1980-06-26,0.0,5.111111164093018,5.012345790863037,5.012345790863037,2.4261224269866943,16200.0
1980-06-27,0.0,5.037036895751953,4.962963104248047,4.962963104248047,2.402219772338867,8606.0
1980-06-30,0.0,4.987654209136963,4.913579940795898,4.913579940795898,2.3783175945281982,40500.0
1980-07-01,0.0,5.037036895751953,4.913579940795898,4.987654209136963,2.4141721725463867,8606.0
1980-07-02,0.0,5.160493850708008,5.012345790863037,5.086420059204102,2.461977243423462,16706.0
1980-07-03,0.0,5.086420059204102,5.037036895751953,5.086420059204102,2.461977243423462,7594.0
1980-07-07,0.0,5.135801792144775,5.037036895751953,5.111111164093018,2.4739291667938232,7088.0
1980-07-08,0.0,5.209877014160156,5.160493850708008,5.185184955596924,2.509781837463379,6075.0
1980-07-09,0.0,5.234568119049072,5.135801792144775,5.234568119049072,2.533684492111206,152888.0
1980-07-10,0.0,5.3333330154418945,5.234568119049072,5.3333330154418945,2.581488847732544,33413.0
1980-07-11,0.0,5.3333330154418945,5.259259223937988,5.3086419105529785,2.5695395469665527,36450.0
1980-07-14,0.0,5.456789970397949,5.358025074005127,5.432098865509033,2.629295825958252,286031.0
1980-07-15,0.0,5.555555820465088,5.481481075286865,5.5308637619018555,2.6770997047424316,177694.0
1980-07-16,0.0,5.580246925354004,5.5308637619018555,5.580246925354004,2.7010037899017334,60244.0
1980-07-17,0.0,5.728394985198975,5.60493803024292,5.679011821746826,2.748807907104492,40500.0
1980-07-18,0.0,5.827159881591797,5.728394985198975,5.827159881591797,2.8205175399780273,24300.0
1980-07-21,0.0,5.876543045043945,5.753086090087891,5.827159881591797,2.8205175399780273,20250.0
1980-07-22,0.0,5.876543045043945,5.777778148651123,5.851851940155029,2.832469940185547,88088.0
1980-07-23,0.0,5.851851940155029,5.802468776702881,5.851851940155029,2.832469940185547,12150.0
1980-07-24,0.0,5.950616836547852,5.802468776702881,5.901235103607178,2.8563709259033203,146813.0
1980-07-25,0.0,5.950616836547852,5.876543045043945,5.876543045043945,2.84441876411438,22781.0
1980-07-28,0.0,5.975308895111084,5.876543045043945,5.925926208496094,2.8683230876922607,79481.0
1980-07-29,0.0,5.975308895111084,5.876543045043945,5.975308895111084,2.8922269344329834,45563.0
1980-07-30,0.0,6.148148059844971,5.950616836547852,6.148148059844971,2.975884437561035,17719.0
1980-07-31,0.0,6.197531223297119,6.049383163452148,6.049383163452148,2.928079843521118,308813.0
1980-08-01,0.0,6.123456954956055,6.024691104888916,6.123456954956055,2.9639339447021484,93150.0
1980-08-04,0.0,6.172840118408203,6.098764896392822,6.098764896392822,2.951982021331787,44550.0
1980-08-05,0.0,6.148148059844971,6.098764896392822,6.098764896392822,2.951982021331787,10631.0
1980-08-06,0.0,6.148148059844971,6.098764896392822,6.148148059844971,2.975884437561035,7594.0
1980-08-07,0.0,6.148148059844971,6.024691104888916,6.049383163452148,2.928079843521118,224269.0
1980-08-08,0.0,6.098764896392822,6.074073791503906,6.098764896392822,2.951982021331787,9113.0
1980-08-11,0.0,6.123456954956055,6.024691104888916,6.123456954956055,2.9639339447021484,95175.0
1980-08-12,0.0,6.098764896392822,6.024691104888916,6.024691104888916,2.916128158569336,15188.0
1980-08-13,0.0,6.123456954956055,6.024691104888916,6.049383163452148,2.928079843521118,46069.0
1980-08-14,0.0,6.123456954956055,5.975308895111084,6.0,2.9041764736175537,56700.0
1980-08-15,0.0,6.049383163452148,5.925926208496094,5.925926208496094,2.8683230876922607,70369.0
1980-08-18,0.0,5.802468776702881,5.580246925354004,5.580246925354004,2.7010037899017334,21769.0
1980-08-19,0.0,5.679011821746826,5.629630088806152,5.679011821746826,2.748807907104492,16706.0
1980-08-20,0.0,5.777778148651123,5.679011821746826,5.728394985198975,2.772711753845215,15694.0
1980-08-21,0.0,5.728394985198975,5.703703880310059,5.703703880310059,2.7607593536376953,139725.0
1980-08-22,0.0,5.777778148651123,5.728394985198975,5.728394985198975,2.772711753845215,8606.0
1980-08-25,0.0,5.703703880310059,5.629630088806152,5.629630088806152,2.7249064445495605,20250.0
1980-08-26,0.0,5.654321193695068,5.60493803024292,5.60493803024292,2.712956190109253,9619.0
1980-08-27,0.0,5.580246925354004,5.5308637619018555,5.555555820465088,2.6890525817871094,262744.0
1980-08-28,0.0,5.60493803024292,5.60493803024292,5.60493803024292,2.712956190109253,11138.0
1980-08-29,0.0,5.629630088806152,5.555555820465088,5.555555820465088,2.6890525817871094,10125.0
1980-09-02,0.0,5.654321193695068,5.5308637619018555,5.5308637619018555,2.6770997047424316,19744.0
1980-09-03,0.0,5.629630088806152,5.481481075286865,5.629630088806152,2.7249064445495605,36450.0
1980-09-04,0.0,5.654321193695068,5.60493803024292,5.60493803024292,2.712956190109253,12656.0
1980-09-05,0.0,5.654321193695068,5.481481075286865,5.5308637619018555,2.6770997047424316,86569.0
1980-09-08,0.0,5.555555820465088,5.432098865509033,5.432098865509033,2.629295825958252,68850.0
1980-09-09,0.0,5.456789970397949,5.3333330154418945,5.432098865509033,2.629295825958252,65306.0
1980-09-10,0.0,5.5308637619018555,5.432098865509033,5.481481075286865,2.653198003768921,56700.0
1980-09-11,0.0,5.5308637619018555,5.456789970397949,5.5308637619018555,2.6770997047424316,5569.0
1980-09-12,0.0,5.580246925354004,5.5308637619018555,5.5308637619018555,2.6770997047424316,33413.0
1980-09-15,0.0,5.580246925354004,5.5308637619018555,5.5308637619018555,2.6770997047424316,25313.0
1980-09-16,0.0,5.580246925354004,5.580246925354004,5.580246925354004,2.7010037899017334,5063.0
1980-09-17,0.0,5.629630088806152,5.5308637619018555,5.60493803024292,2.712956190109253,128588.0
1980-09-18,0.0,5.703703880310059,5.654321193695068,5.679011821746826,2.748807907104492,72900.0
1980-09-19,0.0,5.802468776702881,5.703703880310059,5.802468776702881,2.8085649013519287,538650.0
1980-09-22,0.0,5.802468776702881,5.728394985198975,5.777778148651123,2.796614646911621,10631.0
1980-09-23,0.0,5.851851940155029,5.728394985198975,5.802468776702881,2.8085649013519287,49106.0
1980-09-24,0.0,5.777778148651123,5.679011821746826,5.679011821746826,2.748807907104492,23794.0
1980-09-25,0.0,5.728394985198975,5.629630088806152,5.679011821746826,2.748807907104492,67838.0
1980-09-26,0.0,5.629630088806152,5.5308637619018555,5.555555820465088,2.6890525817871094,12656.0
1980-09-29,0.0,5.5308637619018555,5.382716178894043,5.382716178894043,2.6053929328918457,7594.0
1980-09-30,0.0,5.432098865509033,5.382716178894043,5.382716178894043,2.6053929328918457,3038.0
1980-10-01,0.0,5.456789970397949,5.432098865509033,5.432098865509033,2.629295825958252,3038.0
1980-10-02,0.0,5.382716178894043,5.3333330154418945,5.382716178894043,2.6053929328918457,8606.0
1980-10-03,0.0,5.456789970397949,5.3333330154418945,5.407406806945801,2.617344856262207,22275.0
1980-10-06,0.0,5.5308637619018555,5.432098865509033,5.5308637619018555,2.6770997047424316,27844.0
1980-10-07,0.0,5.580246925354004,5.5308637619018555,5.580246925354004,2.7010037899017334,59738.0
1980-10-08,0.0,5.629630088806152,5.5308637619018555,5.629630088806152,2.7249064445495605,13669.0
1980-10-09,0.0,5.654321193695068,5.580246925354004,5.629630088806152,2.7249064445495605,505744.0
1980-10-10,0.0,5.629630088806152,5.580246925354004,5.629630088806152,2.7249064445495605,3038.0
1980-10-13,0.0,5.60493803024292,5.5308637619018555,5.555555820465088,2.6890525817871094,149344.0
1980-10-15,0.0,5.60493803024292,5.506173133850098,5.506173133850098,2.665149688720703,261225.0
1980-10-16,0.0,5.555555820465088,5.506173133850098,5.506173133850098,2.665149688720703,14175.0
1980-10-17,0.0,5.555555820465088,5.5308637619018555,5.5308637619018555,2.6770997047424316,8100.0
1980-10-20,0.0,5.555555820465088,5.481481075286865,5.506173133850098,2.665149688720703,37969.0
1980-10-21,0.0,5.580246925354004,5.506173133850098,5.5308637619018555,2.6770997047424316,17719.0
1980-10-22,0.0,5.580246925354004,5.506173133850098,5.555555820465088,2.6890525817871094,7594.0
1980-10-23,0.0,5.506173133850098,5.456789970397949,5.481481075286865,2.653198003768921,125044.0
1980-10-24,0.0,5.629630088806152,5.5308637619018555,5.629630088806152,2.7249064445495605,51638.0
1980-10-27,0.0,5.728394985198975,5.629630088806152,5.679011821746826,2.748807907104492,29363.0
1980-10-28,0.0,5.703703880310059,5.629630088806152,5.629630088806152,2.7249064445495605,15694.0
1980-10-29,0.0,5.679011821746826,5.5308637619018555,5.5308637619018555,2.6770997047424316,96694.0
1980-10-30,0.0,5.580246925354004,5.456789970397949,5.456789970397949,2.641246795654297,23794.0
1980-10-31,0.0,5.456789970397949,5.259259223937988,5.259259223937988,2.545635938644409,31388.0
1980-11-03,0.0,5.407406806945801,5.2839508056640625,5.358025074005127,2.5934407711029053,164531.0
